players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
64,16,64,0,1,,1000,1.2,100,0.97,,,,,0.000318601485032128,,0.01284375,,0.00031146826748226704,,0.013819444444444445,
64,16,4,0,2,1.0,1000,1.2,100,0.97,320.0,0.9781104309805482,320.0,0.9781104309805482,0.0002614766860042295,,0.002734375,,0.00026075903156844073,,0.002309027777777778,
64,16,64,0,1,,1000,1.2,100,0.97,,,,,0.0004432946747319416,,0.013890625,,0.00043499364781483184,,0.014652777777777778,
64,16,4,0,2,1.0,1000,1.2,100,0.97,320.0,0.9781104309805482,320.0,0.9781104309805482,0.00036531912291585264,,0.01159375,,0.0003702434412634425,,0.012534722222222221,
64,16,64,0,1,,1000,1.2,100,0.97,,,,,0.0003732527827691383,,0.013171875,,0.0003665366067119541,,0.013628472222222222,
64,16,4,0,2,1.0,1000,1.2,100,0.97,320.0,0.9781104309805482,320.0,0.9781104309805482,0.00029157863955168566,,0.000640625,,0.00029658609037221996,,3.472222222222222e-05,
64,16,64,0,1,,1000,1.2,100,0.97,,,,,0.00029123630572126596,,0.010078125,,0.0002878788910136375,,0.0103125,
64,16,4,0,2,1.0,1000,1.2,100,0.97,320.0,0.9781104309805482,320.0,0.9781104309805482,0.00030970854725658305,,0.002125,,0.00030943460034901614,,0.001736111111111111,
64,16,64,0,1,,1000,1.2,100,0.97,,,,,0.0003380687015640359,,0.011515625,,0.00033144376453654725,,0.01173611111111111,
64,16,4,0,2,1.0,1000,1.2,100,0.97,320.0,0.9781104309805482,320.0,0.9781104309805482,0.0002701263546743175,,0.000203125,,0.0002619761791784198,,5.208333333333334e-05,
64,16,64,0,1,,1000,1.2,100,0.97,,,,,0.00028831840122238504,,0.01240625,,0.0002943913842720658,,0.013003472222222222,
64,16,4,0,2,1.0,1000,1.2,100,0.97,320.0,0.9781104309805482,320.0,0.9781104309805482,0.00034159949088243224,,0.0,,0.00034247562381848316,,0.0,
64,16,64,0,1,,1000,1.2,100,0.97,,,,,0.0003976254094698826,,0.012625,,0.00040586792490098785,,0.012743055555555556,
64,16,4,0,2,1.0,1000,1.2,100,0.97,320.0,0.9781104309805482,320.0,0.9781104309805482,0.00027926534466942956,,0.002046875,,0.00027878374075903344,,0.0019618055555555556,
64,16,64,0,1,,1000,1.2,100,0.97,,,,,0.0002834043279580723,,0.011328125,,0.0002868181855877213,,0.011979166666666667,
64,16,4,0,2,1.0,1000,1.2,100,0.97,320.0,0.9781104309805482,320.0,0.9781104309805482,0.0002876931105412781,,0.001484375,,0.0002922894923765208,,0.0016493055555555556,
64,16,64,0,1,,1000,1.2,100,0.97,,,,,0.00034549473447036176,,0.01,,0.00035832095411760054,,0.010729166666666666,
64,16,4,0,2,1.0,1000,1.2,100,0.97,320.0,0.9781104309805482,320.0,0.9781104309805482,0.00032903069261601805,,0.00521875,,0.0003396424601103179,,0.005642361111111111,
64,16,64,0,1,,1000,1.2,100,0.97,,,,,0.00028078424285705886,,0.01190625,,0.000277508255198809,,0.012100694444444445,
64,16,4,0,2,1.0,1000,1.2,100,0.97,320.0,0.9781104309805482,320.0,0.9781104309805482,0.0003219854303371912,,0.002578125,,0.00032062383349303606,,0.0022916666666666667,
64,16,64,0,1,,1000,1.2,100,0.97,,,,,0.0003210673974422591,,0.010265625,,0.0003288097190599355,,0.010243055555555556,
64,16,4,0,2,1.0,1000,1.2,100,0.97,320.0,0.9781104309805482,320.0,0.9781104309805482,0.00031500066204925056,,0.000375,,0.0002961297163519215,,0.0,
64,16,64,0,1,,1000,1.2,100,0.97,,,,,0.00038985207655050177,,0.020109375,,0.0003975710714191171,,0.02001736111111111,
64,16,4,0,2,1.0,1000,1.2,100,0.97,320.0,0.9781104309805482,320.0,0.9781104309805482,0.0002943355538424759,,0.002109375,,0.00028220206031211745,,0.0016145833333333333,
64,16,64,0,1,,1000,1.2,100,0.97,,,,,0.0003697169740740409,,0.01178125,,0.00038318911568615334,,0.012361111111111111,
64,16,4,0,2,1.0,1000,1.2,100,0.97,320.0,0.9781104309805482,320.0,0.9781104309805482,0.0003273400266482126,,0.011765625,,0.00032834057365493165,,0.012916666666666667,
64,16,64,0,1,,1000,1.2,100,0.97,,,,,0.0003680372181333978,,0.01303125,,0.00036702785347199926,,0.01326388888888889,
64,16,4,0,2,1.0,1000,1.2,100,0.97,320.0,0.9781104309805482,320.0,0.9781104309805482,0.0003318633247668979,,0.0133125,,0.0003419446446903713,,0.01423611111111111,
64,16,64,0,1,,1000,1.2,100,0.97,,,,,0.00031126810367926246,,0.014296875,,0.0003189186910340106,,0.013940972222222223,
64,16,4,0,2,1.0,1000,1.2,100,0.97,320.0,0.9781104309805482,320.0,0.9781104309805482,0.00028459177188923027,,0.000421875,,0.0002880953448015612,,5.208333333333334e-05,
64,16,64,0,1,,1000,1.2,100,0.97,,,,,0.00030715583215126595,,0.008453125,,0.0003144892159158844,,0.008802083333333334,
64,16,4,0,2,1.0,1000,1.2,100,0.97,320.0,0.9781104309805482,320.0,0.9781104309805482,0.00038658647059291827,,0.014796875,,0.0003874100230862505,,0.01630208333333333,
64,16,64,0,1,,1000,1.2,100,0.97,,,,,0.000293240450441739,,0.01084375,,0.0003020791305813868,,0.010746527777777778,
