players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.0003664427417556232,0.0004041917434979832,0.004,0.012126984126984127,0.00040681979716669306,0.0011068225938794343,0.012081128747795414,0.02
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00046278187911964584,0.00047203006526001464,0.0,0.036238095238095236,0.0004864431047227507,0.0006567609630202184,0.03938271604938272,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.001166430915553732,0.0003525959554579588,0.046,0.014523809523809524,0.0003419647094161292,0.0002955253789819649,0.01470899470899471,0.0033333333333333335
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002702497824768402,0.0003826483932565347,0.0,0.015444444444444445,0.0003790492359686303,0.0013287126183995682,0.01615520282186949,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.00022456943547791608,0.00034650733239493186,0.001,0.013492063492063493,0.0003458418904058818,0.0001819000484312282,0.013756613756613757,0.0011111111111111111
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003585955730604895,0.0003785180132127502,0.001,0.022507936507936508,0.0003970354560997807,0.0002600171388151525,0.024797178130511462,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.0012819127504930122,0.0003046073235410668,0.029,0.011761904761904762,0.0003125488607928038,0.00013018038084936794,0.012081128747795414,0.025555555555555557
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00036864382815482243,0.0004496473316635509,0.004,0.016555555555555556,0.00045237357036700146,0.0001542496825538353,0.017477954144620812,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.0003793957360581578,0.0003167771301377019,0.005,0.015285714285714286,0.000325516966419415,0.0002587626433286593,0.015837742504409173,0.02666666666666667
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003391001102791701,0.0005136701794690639,0.0,0.015015873015873015,0.0005359271750866212,0.0006464903104819024,0.015890652557319224,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.00030167688300624475,0.00035553315764824336,0.045,0.01319047619047619,0.0003701832645580958,0.00022329515925842314,0.013950617283950617,0.0
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00046724469758196475,0.00044018434964767316,0.0,0.02642857142857143,0.0004600413015565829,0.00029093372688272215,0.028430335097001765,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.00016426467651537913,0.0004168194344977907,0.005,0.015126984126984128,0.00040740773537390786,0.0009463079017537094,0.015432098765432098,0.034444444444444444
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00018711809573438353,0.00041925573865521484,0.107,0.026285714285714287,0.0004304406416091341,0.0004091620793553927,0.028694885361552028,0.10333333333333333
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.0002575432884886074,0.0003672886716424246,0.047,0.013587301587301587,0.00036207227821573367,0.0006789806224826417,0.014673721340388007,0.04888888888888889
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0005429027140516363,0.0005307161364483482,0.0,0.04184126984126984,0.0005669308762335841,0.0002956156238114459,0.045608465608465605,0.05444444444444444
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.00020929225149733666,0.00029967012023226293,0.006,0.010095238095238095,0.0003038463526625534,0.00011913732030897098,0.010141093474426807,0.0033333333333333335
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0009865597686202318,0.0007260999788649576,0.0,0.060571428571428575,0.0007844877013627546,0.0002869602924283105,0.0647089947089947,0.11444444444444445
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.00029998722094950683,0.00035210650586914847,0.0,0.013968253968253968,0.0003465035719704073,0.0010884403963853306,0.014021164021164021,0.0033333333333333335
