players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,FNTotalHonest_LL,FNTotalDishonest_LL,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
64,8,64,1,1,,16000,1.05,800,0.9856464869004811,,,,,0.015284587570794546,0.013788638674061299,0.016892230576441104,0.0431578947368421,,,0.015284587570794546,0.013788638674061299,0.016892230576441104,0.0431578947368421
64,8,8,1,2,1.0,16000,1.05,800,0.9856464869004811,3200.0,0.9927973040356632,3200.0,0.9927973040356632,0.015361213866134227,0.013041433260080223,0.005035505430242272,0.2544078947368421,0.004055973266499582,0.2544078947368421,0.015361213866134227,0.013041433260080223,0.005035505430242272,0.2544078947368421
64,8,64,1,1,,16000,1.05,800,0.9856464869004811,,,,,0.015259060232218825,0.017292306692139027,0.012380952380952381,0.009144736842105263,,,0.015259060232218825,0.017292306692139027,0.012380952380952381,0.009144736842105263
64,8,8,1,2,1.0,16000,1.05,800,0.9856464869004811,3200.0,0.9927973040356632,3200.0,0.9927973040356632,0.015309363723352743,0.016079462199851617,0.006255221386800334,0.12677631578947368,0.006255221386800334,0.12677631578947368,0.015309363723352743,0.016079462199851617,0.006255221386800334,0.12677631578947368
64,8,64,1,1,,16000,1.05,800,0.9856464869004811,,,,,0.015245689654109022,0.017586751820673218,0.013708228905597327,0.030789473684210526,,,0.015245689654109022,0.017586751820673218,0.013708228905597327,0.030789473684210526
64,8,8,1,2,1.0,16000,1.05,800,0.9856464869004811,3200.0,0.9927973040356632,3200.0,0.9927973040356632,0.015324877508108802,0.01676367699739618,0.0038460735171261485,0.15296052631578946,0.0038460735171261485,0.15296052631578946,0.015324877508108802,0.01676367699739618,0.0038460735171261485,0.15296052631578946
64,8,64,1,1,,16000,1.05,800,0.9856464869004811,,,,,0.015283517081161381,0.015799116224825653,0.010963868003341688,0.09815789473684211,,,0.015283517081161381,0.015799116224825653,0.010963868003341688,0.09815789473684211
64,8,8,1,2,1.0,16000,1.05,800,0.9856464869004811,3200.0,0.9927973040356632,3200.0,0.9927973040356632,0.015321707772553553,0.012247240381389688,0.006097535505430242,0.5680921052631579,0.006097535505430242,0.5680921052631579,0.015321707772553553,0.012247240381389688,0.006097535505430242,0.5680921052631579
64,8,64,1,1,,16000,1.05,800,0.9856464869004811,,,,,0.015209056880141741,0.016661877596967113,0.017230576441102756,0.12223684210526316,,,0.015209056880141741,0.016661877596967113,0.017230576441102756,0.12223684210526316
64,8,8,1,2,1.0,16000,1.05,800,0.9856464869004811,3200.0,0.9927973040356632,3200.0,0.9927973040356632,0.015304730223246944,0.012385827940176258,0.008762531328320802,0.4982236842105263,0.008762531328320802,0.4982236842105263,0.015304730223246944,0.012385827940176258,0.008762531328320802,0.4982236842105263
