players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
64,8,64,1,1,,1000,1.2,100,0.97,,,,,0.0003165542884262038,3.262823675103654e-05,0.009793650793650794,0.116,0.0003009010745137194,3.6253596390040604e-05,0.009876543209876543,0.12666666666666668
64,8,8,1,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002940553372165922,0.001689039055604574,0.0,0.0,0.00029194347319252,0.00187671006178286,0.0,0.0
64,8,64,1,1,,1000,1.2,100,0.97,,,,,0.0004096938377100622,9.622204905555121e-05,0.012492063492063492,0.027,0.00042345345122252377,0.00010607008687700185,0.012874779541446208,0.03
64,8,8,1,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00030617991940891403,0.000646608649063042,0.0005238095238095238,0.0,0.0003135335228816019,0.0007176107535519917,0.0004761904761904762,0.0
64,8,64,1,1,,1000,1.2,100,0.97,,,,,0.0003340856432809408,5.714084163251743e-05,0.012714285714285714,0.031,0.0003258373196800297,6.022056601511166e-05,0.012857142857142857,0.034444444444444444
64,8,8,1,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.000268205457925369,0.0005052849384729053,0.0003015873015873016,0.0,0.0002689834831379852,0.0005581584513933204,0.00021164021164021165,0.0
64,8,64,1,1,,1000,1.2,100,0.97,,,,,0.00036502415678118654,0.002050956796407464,0.013015873015873015,0.024,0.0003805561311372927,0.002278840884897182,0.013051146384479718,0.02666666666666667
64,8,8,1,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002787796336123463,0.001318904238484529,4.761904761904762e-05,0.0,0.00027225986378410426,0.001465449153871699,0.0,0.0
64,8,64,1,1,,1000,1.2,100,0.97,,,,,0.00030610671913626014,0.0016288458262882842,0.011126984126984128,0.108,0.00031421524411617304,0.0018036985180578476,0.011199294532627866,0.12
64,8,8,1,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003310092350029098,0.0003311234509184867,0.0026825396825396826,0.001,0.0003429429824334964,0.0003617847676469614,0.0027160493827160493,0.0
64,8,64,1,1,,1000,1.2,100,0.97,,,,,0.0003514358623243249,3.8572935955631496e-05,0.013476190476190477,0.052,0.00035716247922035584,4.2858817728479434e-05,0.014215167548500883,0.05555555555555555
