FNTotalDishonest,FNTotalDishonest_HL,FNTotalHonest,FNTotalHonest_HL,QPQ2HL0,QPQ2HL1,QPQ2TH0,QPQ2TH1,QPQHL,QPQTH,QPQversion,UtilityDishonest,UtilityDishonest_HL,UtilityHonest,UtilityHonest_HL,alpha,betafactor,clusters,numliars,playerperclusters,players,rounds
0.066,0.0011111111111111111,0.012050980392156864,0.012775599128540305,,,,,100,0.97,1,0.0006766548580976569,1.4982125389447765e-05,3.673224117183338e-05,4.023739898124639e-05,,1.2,2,1,256,256,1000
0.0,0.0,4.313725490196078e-05,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,3.7170128105334935e-08,1.4982125389447765e-05,3.061147932239959e-05,3.056195182662883e-05,1.0,1.2,2,1,128,256,1000
0.091,0.01888888888888889,0.010262745098039216,0.010718954248366013,,,,,100,0.97,1,0.0006066902935691711,4.424595991702196e-06,5.026354851892852e-05,5.1349427717303435e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0,4.424595991702196e-06,2.8337102478802957e-05,2.6196019540207585e-05,1.0,1.2,2,1,128,256,1000
0.072,0.012222222222222223,0.011490196078431372,0.012239651416122004,,,,,100,0.97,1,0.0006171972601938853,5.14242967314196e-06,3.4700560812611475e-05,3.942722328721677e-05,,1.2,2,1,256,256,1000
0.0,0.0,4.313725490196078e-05,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0012114664320754655,5.14242967314196e-06,3.1091013902524745e-05,3.777332665913818e-05,1.0,1.2,2,1,128,256,1000
0.06,0.0,0.012635294117647059,0.013411764705882352,,,,,100,0.97,1,2.051230908537538e-06,1.503834672699162e-05,3.927474571434714e-05,4.08124387181187e-05,,1.2,2,1,256,256,1000
0.0,0.0,1.568627450980392e-05,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,2.4198065462739393e-06,1.503834672699162e-05,2.284540210431278e-05,2.330266755247937e-05,1.0,1.2,2,1,128,256,1000
0.036,0.043333333333333335,0.012615686274509805,0.012662309368191722,,,,,100,0.97,1,0.0,0.00019103635410019175,4.605069477098687e-05,4.4482045349674515e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0,6.1689861330760374e-06,1.5955512210416272e-05,1.5904625509725835e-05,1.0,1.2,2,1,128,256,1000
0.112,0.01,0.010392156862745097,0.011320261437908498,,,,,100,0.97,1,4.538433934009323e-08,1.0749657800936212e-05,5.3642330307899365e-05,5.414426357902892e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0007387488214828358,1.0749657800936212e-05,2.5661789281756388e-05,2.8697255092530456e-05,1.0,1.2,2,1,128,256,1000
0.035,0.016666666666666666,0.012423529411764707,0.01277995642701525,,,,,100,0.97,1,0.0008771987385373627,0.00014169888128558807,3.46838114424294e-05,3.9929802556412816e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0004942793070544424,3.712364305539907e-05,3.552053608916919e-05,3.5353292591095956e-05,1.0,1.2,2,1,128,256,1000
0.054,0.005555555555555556,0.012588235294117647,0.013080610021786492,,,,,100,0.97,1,2.495104456583519e-07,1.2145489874629329e-05,4.7827037151178294e-05,5.00616090153204e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0009674994140440107,1.9083975518215947e-05,4.5106386964340194e-05,5.1565649220458065e-05,1.0,1.2,2,1,128,256,1000
0.016,0.005555555555555556,0.013541176470588235,0.013925925925925927,,,,,100,0.97,1,9.172710877363822e-06,2.3244560974057e-05,3.331590719805087e-05,3.433165215360495e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,9.172710877363822e-06,2.3244560974057e-05,2.6328161395306187e-05,2.4515524375073055e-05,1.0,1.2,2,1,128,256,1000
0.038,0.0,0.011698039215686275,0.01227450980392157,,,,,100,0.97,1,6.757023285698383e-07,2.6109762836692913e-05,2.097263090593941e-05,2.1541033942956277e-05,,1.2,2,1,256,256,1000
0.0,0.0,3.92156862745098e-06,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,6.757023285698383e-07,2.6109762836692913e-05,2.6517207797741783e-05,2.790419849751975e-05,1.0,1.2,2,1,128,256,1000
0.152,0.0,0.011333333333333334,0.0124400871459695,,,,,100,0.97,1,2.4834016476751763e-05,1.1292646302063255e-05,4.501996847588653e-05,4.794246395557719e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.00035115408885933396,2.3129090620814436e-05,1.8741771697784334e-05,2.0597758210497184e-05,1.0,1.2,2,1,128,256,1000
