FNTotalDishonest,FNTotalDishonest_HL,FNTotalHonest,FNTotalHonest_HL,QPQ2HL0,QPQ2HL1,QPQ2TH0,QPQ2TH1,QPQHL,QPQTH,QPQversion,UtilityDishonest,UtilityDishonest_HL,UtilityHonest,UtilityHonest_HL,alpha,betafactor,clusters,numliars,playerperclusters,players,rounds
0.044,0.012222222222222223,0.01152549019607843,0.011851851851851851,,,,,100,0.97,1,1.8255583492953199e-06,1.0488784357888988e-05,4.291417107100295e-05,4.172087388336282e-05,,1.2,4,1,256,256,1000
0.0,0.0,0.0,0.0,376.0,376.0,0.9845876653923058,0.9845876653923058,100,0.97,2,1.8255583492953199e-06,1.0488784357888988e-05,1.91968778251988e-05,1.9668691077139005e-05,1.0,1.2,4,1,64,256,1000
0.052,0.0,0.01116078431372549,0.01166884531590414,,,,,100,0.97,1,0.0,1.3625587223406639e-05,3.2456286236187356e-05,3.0836578024356726e-05,,1.2,4,1,256,256,1000
0.001,0.0,0.00020784313725490195,0.0002091503267973856,376.0,376.0,0.9845876653923058,0.9845876653923058,100,0.97,2,0.0,1.3625587223406639e-05,3.309548196392083e-05,3.1318849717112435e-05,1.0,1.2,4,1,64,256,1000
0.059,0.0,0.01452156862745098,0.015642701525054467,,,,,100,0.97,1,0.00019088350017464195,9.758163308411074e-06,4.4887998293589306e-05,4.882179102085091e-05,,1.2,4,1,256,256,1000
0.0,0.0,1.1764705882352942e-05,0.0,376.0,376.0,0.9845876653923058,0.9845876653923058,100,0.97,2,3.4663150786299333e-06,1.5645874590871262e-05,2.5644549376106927e-05,2.5243997094895e-05,1.0,1.2,4,1,64,256,1000
0.075,0.0,0.012,0.012923747276688453,,,,,100,0.97,1,7.946822766602746e-06,4.0081569031797814e-05,4.7121379745882775e-05,5.0216488157870126e-05,,1.2,4,1,256,256,1000
0.0,0.0,0.00011372549019607843,4.3572984749455335e-06,376.0,376.0,0.9845876653923058,0.9845876653923058,100,0.97,2,0.0008067651576767533,4.0081569031797814e-05,2.2198690672117636e-05,2.6201109687667005e-05,1.0,1.2,4,1,64,256,1000
0.045,0.02,0.01248235294117647,0.013137254901960785,,,,,100,0.97,1,2.20887439568509e-05,4.212124141573298e-06,3.662974903980415e-05,3.858950993159571e-05,,1.2,4,1,256,256,1000
0.0,0.0,4.705882352941177e-05,2.61437908496732e-05,376.0,376.0,0.9845876653923058,0.9845876653923058,100,0.97,2,7.802546395196952e-07,8.126402336507843e-06,3.846026619073155e-05,3.688774282029813e-05,1.0,1.2,4,1,64,256,1000
0.078,0.0011111111111111111,0.01263921568627451,0.013259259259259259,,,,,100,0.97,1,3.5738886540962466e-06,2.4115985748661326e-05,4.762297226593407e-05,4.577420292418648e-05,,1.2,4,1,256,256,1000
0.0,0.0,0.0,0.0,376.0,376.0,0.9845876653923058,0.9845876653923058,100,0.97,2,0.0003307441873641712,2.4115985748661326e-05,4.002502968412204e-05,4.4335689577983766e-05,1.0,1.2,4,1,64,256,1000
