FNTotalDishonest,FNTotalDishonest_HL,FNTotalHonest,FNTotalHonest_HL,QPQ2HL0,QPQ2HL1,QPQ2TH0,QPQ2TH1,QPQHL,QPQTH,QPQversion,UtilityDishonest,UtilityDishonest_HL,UtilityHonest,UtilityHonest_HL,alpha,betafactor,clusters,numliars,playerperclusters,players,rounds
0.024,0.0,0.010992156862745099,0.011106753812636165,,,,,100,0.97,1,9.116671894648931e-08,6.384558055414244e-06,4.7476917343366577e-05,4.6017987818787336e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,9.116671894648931e-08,6.384558055414244e-06,3.0558049124621906e-05,3.23552223360812e-05,1.0,1.2,2,1,128,256,1000
0.116,0.0044444444444444444,0.01164313725490196,0.012453159041394336,,,,,100,0.97,1,1.359280494623083e-06,0.0,3.6740400737252075e-05,3.735370696213251e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,1.093202400015647e-06,0.0,3.1901075887781083e-05,3.339471107662877e-05,1.0,1.2,2,1,128,256,1000
0.029,0.0,0.010513725490196078,0.011132897603485839,,,,,100,0.97,1,2.960186799858544e-07,1.3781114635488502e-05,4.098583457925305e-05,4.383733690803476e-05,,1.2,2,1,256,256,1000
0.0,0.01,0.0033215686274509805,0.0036514161220043573,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,4.984605906026296e-05,3.260009120958301e-07,4.366734428616707e-05,4.2839913960438135e-05,1.0,1.2,2,1,128,256,1000
0.013,0.014444444444444444,0.01283529411764706,0.013568627450980392,,,,,100,0.97,1,3.959390044844136e-06,4.204351086749572e-05,4.47124603174281e-05,4.7624335074449825e-05,,1.2,2,1,256,256,1000
0.0,0.0,3.92156862745098e-06,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,1.8704550475941993e-06,0.0003688135971242777,2.5357168063681788e-05,2.490358151466897e-05,1.0,1.2,2,1,128,256,1000
0.134,0.012222222222222223,0.011619607843137255,0.01227450980392157,,,,,100,0.97,1,8.46997271038652e-07,0.0007932822653547459,2.667663256489758e-05,2.4514366604044366e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,8.46997271038652e-07,6.406783710766318e-06,2.4135907732107733e-05,2.4869749724219066e-05,1.0,1.2,2,1,128,256,1000
0.053,0.0022222222222222222,0.011717647058823529,0.012209150326797386,,,,,100,0.97,1,1.0722735782273673e-06,1.663974178757447e-05,5.456576886191357e-05,5.461942726933576e-05,,1.2,2,1,256,256,1000
0.0,0.0,1.1764705882352942e-05,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,1.0722735782273673e-06,1.663974178757447e-05,2.412293064471795e-05,2.5068342396788732e-05,1.0,1.2,2,1,128,256,1000
0.057,0.006666666666666667,0.011733333333333333,0.011869281045751634,,,,,100,0.97,1,0.0,4.868196600061633e-06,4.030768782472446e-05,3.891303924102987e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,5.773932987166441e-06,4.868196600061633e-06,1.9654627877181605e-05,1.759721927140646e-05,1.0,1.2,2,1,128,256,1000
0.0,0.006666666666666667,0.012019607843137254,0.01261437908496732,,,,,100,0.97,1,1.512988434084761e-07,9.10635192565216e-06,3.9557597697504406e-05,4.103129828770713e-05,,1.2,2,1,256,256,1000
0.0,0.0,7.058823529411764e-05,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,1.512988434084761e-07,9.10635192565216e-06,3.396862876374272e-05,3.571167307805065e-05,1.0,1.2,2,1,128,256,1000
0.026,0.0,0.012831372549019608,0.013533769063180828,,,,,100,0.97,1,1.458080234001735e-06,2.4762184899957346e-05,6.324930201698971e-05,6.396130878263656e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.00012941176470588234,2.61437908496732e-05,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,1.458080234001735e-06,2.4762184899957346e-05,1.951223404012749e-05,1.9241476513200833e-05,1.0,1.2,2,1,128,256,1000
0.079,0.006666666666666667,0.011098039215686275,0.011908496732026144,,,,,100,0.97,1,0.0001251632775311232,5.074332280766826e-06,4.198219138654479e-05,4.114839516373775e-05,,1.2,2,1,256,256,1000
0.0,0.0,1.9607843137254903e-05,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0,5.074332280766826e-06,2.5380335347818648e-05,2.636176280111298e-05,1.0,1.2,2,1,128,256,1000
0.03,0.07333333333333333,0.01231372549019608,0.01270152505446623,,,,,100,0.97,1,4.1939611421092375e-06,6.2142169487875185e-06,4.0680002595923026e-05,4.030310643361505e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,4.1939611421092375e-06,6.2142169487875185e-06,2.545899789942857e-05,2.6534056184051054e-05,1.0,1.2,2,1,128,256,1000
0.07,0.0044444444444444444,0.010298039215686275,0.011071895424836602,,,,,100,0.97,1,7.663600937524162e-08,2.7020419456972928e-05,3.724856239133471e-05,3.965153243587446e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0007074010261228066,2.8130926722681222e-05,3.213622358272114e-05,3.429583640996832e-05,1.0,1.2,2,1,128,256,1000
0.054,0.005555555555555556,0.012294117647058823,0.013028322440087146,,,,,100,0.97,1,4.833118793588276e-06,6.54849537178068e-06,4.234511930971928e-05,4.121866613487902e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,4.833118793588276e-06,6.54849537178068e-06,2.4275214313869352e-05,2.507853551716353e-05,1.0,1.2,2,1,128,256,1000
0.01,0.03777777777777778,0.011858823529411765,0.01232244008714597,,,,,100,0.97,1,8.655854049107959e-06,2.998317438445709e-05,3.7640101217910056e-05,3.9777309832136146e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,8.655854049107959e-06,2.998317438445709e-05,2.6672271817151495e-05,2.764967788929095e-05,1.0,1.2,2,1,128,256,1000
0.085,0.01888888888888889,0.010741176470588235,0.011559912854030501,,,,,100,0.97,1,0.0002873815021785547,3.965592768873341e-06,2.571921108281631e-05,2.7760855587517008e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0,8.209261136038482e-06,2.434192620189044e-05,2.5015324966201806e-05,1.0,1.2,2,1,128,256,1000
0.026,0.03222222222222222,0.011521568627450981,0.011742919389978214,,,,,100,0.97,1,3.4481034458310187e-06,0.00022375649955677312,2.6354860462706287e-05,2.4833581639653868e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,3.4481034458310187e-06,2.0710363357747922e-05,3.0088274877468786e-05,3.1415063284312954e-05,1.0,1.2,2,1,128,256,1000
0.046,0.11,0.01292156862745098,0.013224400871459695,,,,,100,0.97,1,4.819677487831742e-07,1.4026163595677814e-05,3.1307655104567094e-05,2.9154444818752293e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,4.819677487831742e-07,1.4069525861332268e-05,3.2554465520168685e-05,3.15367776739229e-05,1.0,1.2,2,1,128,256,1000
0.065,0.09222222222222222,0.014392156862745097,0.014753812636165577,,,,,100,0.97,1,1.3784241455128133e-07,5.945692883365291e-07,4.725623427022869e-05,4.984300914137748e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,1.3784241455128133e-07,5.945692883365291e-07,3.075160488574081e-05,3.232899441721334e-05,1.0,1.2,2,1,128,256,1000
0.014,0.016666666666666666,0.014027450980392157,0.014405228758169934,,,,,100,0.97,1,0.0,3.024988898365629e-05,3.827529231395222e-05,3.2755992171058996e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0,3.024988898365629e-05,3.9190313937780885e-05,3.7997082033683566e-05,1.0,1.2,2,1,128,256,1000
0.064,0.015555555555555555,0.01384313725490196,0.014797385620915033,,,,,100,0.97,1,0.0,4.0671035880994005e-06,2.9149398809237958e-05,3.0743624575944905e-05,,1.2,2,1,256,256,1000
0.0,0.0,9.80392156862745e-05,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0009309623630421139,1.069607793230497e-05,2.7324758465077312e-05,3.240640062728518e-05,1.0,1.2,2,1,128,256,1000
0.025,0.005555555555555556,0.010572549019607844,0.010849673202614379,,,,,100,0.97,1,9.745405100965998e-07,2.2493016866476338e-05,3.4815695452026084e-05,3.285272935606902e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,9.745405100965998e-07,2.2493016866476338e-05,2.7289747960855838e-05,2.8574340281255093e-05,1.0,1.2,2,1,128,256,1000
0.035,0.012222222222222223,0.011737254901960785,0.011686274509803921,,,,,100,0.97,1,0.0,6.891290154602177e-06,2.8114925179038732e-05,2.6497181131145494e-05,,1.2,2,1,256,256,1000
0.0,0.0,1.1764705882352942e-05,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0,6.891290154602177e-06,2.39371385624812e-05,1.759697649604817e-05,1.0,1.2,2,1,128,256,1000
0.124,0.0011111111111111111,0.0102,0.0109760348583878,,,,,100,0.97,1,3.171788672732845e-05,6.4226375757233295e-06,3.062288149858488e-05,2.8364499271222613e-05,,1.2,2,1,256,256,1000
0.0,0.0,7.84313725490196e-06,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0012092648310839023,6.4226375757233295e-06,2.770479747380696e-05,3.080892215291907e-05,1.0,1.2,2,1,128,256,1000
0.074,0.006666666666666667,0.01232156862745098,0.013124183006535948,,,,,100,0.97,1,1.4564424055880764e-05,3.4739479725756204e-05,2.8704515568038747e-05,2.6130283448070237e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,6.473187823117454e-06,3.4739479725756204e-05,2.5648733678788495e-05,2.6354162056324183e-05,1.0,1.2,2,1,128,256,1000
0.071,0.0011111111111111111,0.012807843137254901,0.013760348583877995,,,,,100,0.97,1,0.0,1.5525847147012107e-05,4.30153684103895e-05,4.441428328674582e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0,1.5525847147012107e-05,1.9341514383067292e-05,1.9698330570541467e-05,1.0,1.2,2,1,128,256,1000
0.05,0.0044444444444444444,0.011705882352941177,0.011978213507625273,,,,,100,0.97,1,7.596798970310736e-07,2.3715539932418852e-05,3.757952930274661e-05,3.913939402142256e-05,,1.2,2,1,256,256,1000
0.0,0.0,3.92156862745098e-06,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,7.596798970310736e-07,2.3715539932418852e-05,2.4224134235133958e-05,2.5127614742791463e-05,1.0,1.2,2,1,128,256,1000
0.05,0.028888888888888888,0.01071764705882353,0.011010893246187365,,,,,100,0.97,1,0.0003862742014934627,6.58518436319502e-06,3.3546079353431466e-05,3.698798900095556e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0005461275313621437,6.58518436319502e-06,3.138487736069043e-05,3.5311244595340294e-05,1.0,1.2,2,1,128,256,1000
0.036,0.0,0.011890196078431373,0.012239651416122004,,,,,100,0.97,1,5.845471073797625e-07,7.803289801266124e-06,3.781822452866497e-05,3.915828496744221e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,1.4460465455177207e-06,7.803289801266124e-06,2.348868914987547e-05,2.440798314323142e-05,1.0,1.2,2,1,128,256,1000
0.024,0.016666666666666666,0.013376470588235293,0.013895424836601307,,,,,100,0.97,1,3.316977469130955e-06,1.218887050589553e-05,3.2293171774216315e-05,3.3022585701789785e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,9.226663376647127e-06,1.218887050589553e-05,3.042360007030221e-05,2.885166622365983e-05,1.0,1.2,2,1,128,256,1000
0.062,0.005555555555555556,0.013709803921568628,0.01428322440087146,,,,,100,0.97,1,1.3210605841121881e-06,5.119892459229453e-06,4.663957854009418e-05,4.636525945935493e-05,,1.2,2,1,256,256,1000
0.0,0.0,7.84313725490196e-06,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,5.169686021194608e-06,5.119892459229453e-06,2.9794676496162213e-05,3.151237454279187e-05,1.0,1.2,2,1,128,256,1000
0.036,0.013333333333333334,0.01372156862745098,0.01445751633986928,,,,,100,0.97,1,0.0005216162588575517,2.8621928316955807e-05,4.585161032957396e-05,5.109262838395693e-05,,1.2,2,1,256,256,1000
0.0,0.0,1.1764705882352942e-05,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,4.982707987088108e-06,2.8621928316955807e-05,3.0216246547861384e-05,2.5934998319040502e-05,1.0,1.2,2,1,128,256,1000
0.082,0.0022222222222222222,0.012937254901960784,0.014013071895424837,,,,,100,0.97,1,1.366261980446537e-06,9.404170634411679e-06,3.91352193755816e-05,4.169556599692137e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,2.0663857143352614e-06,9.404170634411679e-06,2.197076425913406e-05,2.268521988338396e-05,1.0,1.2,2,1,128,256,1000
0.084,0.0,0.012580392156862744,0.013472766884531591,,,,,100,0.97,1,0.0,1.8644670445459156e-05,4.9959831818007385e-05,5.346443724502631e-05,,1.2,2,1,256,256,1000
0.0,0.0,3.92156862745098e-06,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0,1.8644670445459156e-05,2.3768719879632308e-05,1.967751194739655e-05,1.0,1.2,2,1,128,256,1000
0.023,0.0,0.011552941176470589,0.011895424836601307,,,,,100,0.97,1,0.0,1.4998819059699588e-05,4.4858502037566375e-05,4.442650783237881e-05,,1.2,2,1,256,256,1000
0.0,0.0,3.92156862745098e-06,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0,1.4998819059699588e-05,3.1909677948739786e-05,3.3344634845541416e-05,1.0,1.2,2,1,128,256,1000
0.061,0.0022222222222222222,0.012384313725490197,0.012967320261437909,,,,,100,0.97,1,0.0,1.5328528513443513e-05,4.7833038172312554e-05,5.112768158727704e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0,1.5328528513443513e-05,2.8570774880077864e-05,2.5937384050408635e-05,1.0,1.2,2,1,128,256,1000
0.018,0.01,0.013215686274509805,0.013612200435729848,,,,,100,0.97,1,7.241025077241447e-07,6.647317816039284e-06,5.913636570600663e-05,6.0243360389786385e-05,,1.2,2,1,256,256,1000
0.0,0.0044444444444444444,0.003235294117647059,0.0035773420479302833,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,2.4283599487864292e-05,5.273432502780833e-06,3.549429388153557e-05,3.6576659903662574e-05,1.0,1.2,2,1,128,256,1000
0.042,0.0022222222222222222,0.011807843137254902,0.01240087145969499,,,,,100,0.97,1,6.371926189460031e-06,3.558976181751655e-05,4.071910074503177e-05,4.129574127796925e-05,,1.2,2,1,256,256,1000
0.0,0.0,1.568627450980392e-05,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,6.371926189460031e-06,3.558976181751655e-05,2.3138652590694914e-05,2.367246073729214e-05,1.0,1.2,2,1,128,256,1000
0.012,0.0044444444444444444,0.011976470588235293,0.012305010893246187,,,,,100,0.97,1,1.6205999252907333e-06,1.2149814677857215e-05,5.306383366022342e-05,5.3057819220749746e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.0,0.0,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,1.6205999252907333e-06,1.3555191218834134e-05,2.5615931677319787e-05,2.678921019723012e-05,1.0,1.2,2,1,128,256,1000
0.09,0.0022222222222222222,0.012011764705882354,0.012949891067538126,,,,,100,0.97,1,0.0,1.3888320803194305e-05,3.880496443829928e-05,4.083857203835581e-05,,1.2,2,1,256,256,1000
0.0,0.0,0.003623529411764706,0.0037995642701525055,196.0,196.0,0.9845797171299492,0.9845797171299492,100,0.97,2,0.0002708178638629934,0.00023686342634034549,3.1766945028297066e-05,3.3019460451521824e-05,1.0,1.2,2,1,128,256,1000
0.071,0.0011111111111111111,0.012682352941176471,0.013289760348583878,,,,,100,0.97,1,2.4124040512962796e-07,1.7014404860520428e-05,2.9708909958889507e-05,3.137577352868229e-05,,1.2,2,1,256,256,1000
