players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,FNTotalHonest_LL,FNTotalDishonest_LL,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.01513787360238517,0.013404084247733886,0.030300751879699248,0.1163157894736842,,,0.01513787360238517,0.013404084247733886,0.030300751879699248,0.1163157894736842
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015240581707990794,0.008855228472192288,0.02371762740183793,0.501578947368421,0.02289891395154553,0.5005263157894737,0.015240581707990794,0.008855228472192288,0.02371762740183793,0.501578947368421
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015211661551831835,0.010669103999407464,0.02976608187134503,0.19789473684210526,,,0.015211661551831835,0.010669103999407464,0.02976608187134503,0.19789473684210526
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015338564921568529,0.010416009039362798,0.011386800334168756,0.48473684210526313,0.01116123642439432,0.48473684210526313,0.015338564921568529,0.010416009039362798,0.011386800334168756,0.48473684210526313
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015121070791229641,0.021569444987520357,0.026716791979949875,0.13842105263157894,,,0.015121070791229641,0.021569444987520357,0.026716791979949875,0.13842105263157894
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015224787271771028,0.016628541280338062,0.012506265664160401,0.3726315789473684,0.012280701754385965,0.3726315789473684,0.015224787271771028,0.016628541280338062,0.012506265664160401,0.3726315789473684
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015179226623194007,0.015727420883894783,0.02946532999164578,0.24105263157894738,,,0.015179226623194007,0.015727420883894783,0.02946532999164578,0.24105263157894738
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015304746382047525,0.01008172270182809,0.01253968253968254,0.6347368421052632,0.012289055973266499,0.6347368421052632,0.015304746382047525,0.01008172270182809,0.01253968253968254,0.6347368421052632
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.01521375619277474,0.013455349251433367,0.026374269005847953,0.1031578947368421,,,0.01521375619277474,0.013455349251433367,0.026374269005847953,0.1031578947368421
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015325282110635897,0.010855023933549954,0.010284043441938178,0.29736842105263156,0.010284043441938178,0.29736842105263156,0.015325282110635897,0.010855023933549954,0.010284043441938178,0.29736842105263156
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015195437881598349,0.013859837424695536,0.030910609857978277,0.19105263157894736,,,0.015195437881598349,0.013859837424695536,0.030910609857978277,0.19105263157894736
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.01531744559231838,0.01344405161859354,0.01338345864661654,0.3547368421052632,0.013366750208855471,0.3547368421052632,0.01531744559231838,0.01344405161859354,0.01338345864661654,0.3547368421052632
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015223780873427278,0.013659496959038928,0.030693400167084377,0.18421052631578946,,,0.015223780873427278,0.013659496959038928,0.030693400167084377,0.18421052631578946
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015278132646392347,0.008758222040744014,0.010818713450292398,0.7884210526315789,0.010810359231411862,0.7884210526315789,0.015278132646392347,0.008758222040744014,0.010818713450292398,0.7884210526315789
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015174080125998017,0.015999583259018717,0.03136173767752715,0.22052631578947368,,,0.015174080125998017,0.015999583259018717,0.03136173767752715,0.22052631578947368
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.01526969444722002,0.013309154172383788,0.01432748538011696,0.43526315789473685,0.01432748538011696,0.43526315789473685,0.01526969444722002,0.013309154172383788,0.01432748538011696,0.43526315789473685
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015242673718818024,0.013734914201772822,0.02853801169590643,0.1168421052631579,,,0.015242673718818024,0.013734914201772822,0.02853801169590643,0.1168421052631579
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015192034744556496,0.01528445786765359,0.014519632414369257,0.4536842105263158,0.014461152882205513,0.4536842105263158,0.015192034744556496,0.01528445786765359,0.014519632414369257,0.4536842105263158
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015068461584587177,0.018070811910915235,0.03060985797827903,0.2373684210526316,,,0.015068461584587177,0.018070811910915235,0.03060985797827903,0.2373684210526316
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015223445299359492,0.014356017557090966,0.010701754385964912,0.6126315789473684,0.010701754385964912,0.6126315789473684,0.015223445299359492,0.014356017557090966,0.010701754385964912,0.6126315789473684
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015161216084322499,0.010932743375253991,0.03370927318295739,0.21473684210526317,,,0.015161216084322499,0.010932743375253991,0.03370927318295739,0.21473684210526317
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015262426637476043,0.005450371256087027,0.02120300751879699,0.8636842105263158,0.020935672514619884,0.8636842105263158,0.015262426637476043,0.005450371256087027,0.02120300751879699,0.8636842105263158
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015035619231148314,0.020006663899535707,0.030033416875522138,0.10210526315789474,,,0.015035619231148314,0.020006663899535707,0.030033416875522138,0.10210526315789474
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.01527494459850526,0.012968381053051366,0.015162907268170427,0.48210526315789476,0.015162907268170427,0.48210526315789476,0.01527494459850526,0.012968381053051366,0.015162907268170427,0.48210526315789476
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.01519246596147468,0.012909722009569902,0.026374269005847953,0.3831578947368421,,,0.01519246596147468,0.012909722009569902,0.026374269005847953,0.3831578947368421
