players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.00032905896826947487,0.0034844527933571364,0.009,0.358,0.00032481022288655803,0.0038716142148412626,0.008853615520282188,0.37222222222222223
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00031634068690228546,0.0044546349504523694,0.005936507936507937,0.001,0.0003167668908932151,0.004700774102317146,0.006102292768959436,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.000306353633768152,0.0011321962571295614,0.010857142857142857,0.173,0.000306282118435685,0.0012579958412550682,0.010987654320987654,0.1688888888888889
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00034637413060211174,0.003929067897576469,0.001746031746031746,0.0,0.0003414728105771678,0.004365630997307189,0.0019400352733686067,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.000297187968813778,0.0028947077910550173,0.011365079365079364,0.225,0.00029129205754730434,0.0032163419900611305,0.011904761904761904,0.23666666666666666
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002960346555651278,0.0030886422419227886,0.0017936507936507937,0.001,0.00029373476617975547,0.0023391796606701664,0.0019753086419753087,0.0011111111111111111
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.00029000093869925727,0.005162171560946676,0.011349206349206348,0.177,0.000294232551977034,0.004689154978454527,0.010846560846560847,0.16666666666666666
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003137453744157649,0.0024187363686353257,0.008238095238095239,0.0,0.0003083758425634424,0.0017780389787707411,0.009153439153439153,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.000329927926005234,0.003160987533193273,0.010698412698412698,0.294,0.00030244157243404475,0.003512208370214748,0.0108994708994709,0.3022222222222222
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002609707844483137,0.0011951798392564798,0.00011111111111111112,0.0,0.0002481575761898741,0.0013279775991738667,0.00010582010582010582,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0002936864060340238,0.0012507821936501332,0.01326984126984127,0.185,0.00030300522118110665,0.0013867127069269007,0.01345679012345679,0.18444444444444444
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00023401554571557482,0.004977675597922918,0.0009206349206349207,0.0,0.00022858588938741233,0.004700962194698347,0.00014109347442680775,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.00026611938941727684,0.004646212631667831,0.012238095238095239,0.246,0.0002638995338430778,0.004061950728190776,0.012610229276895944,0.2722222222222222
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00027366957509298917,0.00476154566555669,0.0004126984126984127,0.0,0.000276136139816964,0.0052906062950629894,0.00019400352733686067,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.00035559537652400425,0.0010314126354890553,0.012301587301587301,0.227,0.00036126999464457433,0.0011460140394322835,0.012451499118165784,0.23
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00035268789505840377,0.0041060740438899745,0.0016666666666666668,0.0,0.000361023622747273,0.004562304493211083,0.001851851851851852,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0002825202677231414,0.0007047897949616985,0.006952380952380952,0.188,0.0002703055535411485,0.0007830997721796649,0.006913580246913581,0.19111111111111112
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00025904976975383356,0.001606513900971847,0.0,0.0,0.0002604172085846815,0.0017850154455242744,0.0,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.00032163506439422337,0.0012230720327293487,0.010238095238095239,0.18,0.0003127673403988852,0.0013589689252548318,0.010864197530864197,0.19
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00030468376947334174,0.0037589984424625765,4.761904761904762e-05,0.0,0.0003101648059358769,0.003167405756382771,0.0,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0003530168169583762,1.744561748547324e-05,0.01373015873015873,0.174,0.000364410989060004,1.93840194283036e-05,0.014074074074074074,0.19
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002784534989506146,0.0012789387958679304,0.0003333333333333333,0.0,0.00026576058515296626,0.0014210431065199225,0.0003527336860670194,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.00031398239389742133,0.001601573245132308,0.013682539682539683,0.179,0.00032260650449879085,0.0017751979490230288,0.014585537918871253,0.19444444444444445
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00027578587668157945,0.0006767567508891676,1.5873015873015872e-05,0.0,0.00028018433541040203,0.0007476240665306508,0.0,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.000314139575266699,0.003113355108823855,0.01042857142857143,0.286,0.0003188495157287847,0.0018034889551452368,0.010529100529100529,0.28444444444444444
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.000253435620274453,0.0009404600407579257,4.761904761904762e-05,0.0,0.0002501894348171842,0.0010449556008421397,0.0,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0003384464751301168,0.0060366618249585065,0.013158730158730158,0.281,0.00033444488887227574,0.006707402027731674,0.012927689594356261,0.30333333333333334
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00028277172964951916,0.0015308291462221386,0.0010793650793650793,0.0,0.0002747924240988123,0.0007527381557241488,0.0006349206349206349,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.00033965196691032444,0.0006149763877133795,0.011365079365079364,0.207,0.0003422675120983538,0.0006833070974593106,0.011587301587301587,0.22
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.000266409325171405,0.003867144306466587,0.0004920634920634921,0.0,0.00025616024365379827,0.004296827007185097,1.763668430335097e-05,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0002929611629636143,0.0006847005478183101,0.011301587301587302,0.173,0.0002989618073461557,0.0007558411989204407,0.01199294532627866,0.17888888888888888
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003613519984027088,0.004479396604278254,0.0023015873015873015,0.0,0.00036294959914519076,0.004367062054629926,0.0014109347442680777,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0003653883871314324,0.0007947672626618355,0.013587301587301587,0.257,0.00037762882505826907,0.0008830747362909284,0.014268077601410935,0.2222222222222222
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00025514508388034134,0.0027897176451658037,1.5873015873015872e-05,0.0,0.0002571157262938337,0.0019457232119987709,0.0,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.00028332982115255586,0.002001657987895449,0.009619047619047619,0.195,0.00028741554853431884,0.0022240644309949437,0.009559082892416226,0.20222222222222222
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003066591586196467,0.005017530911559357,1.5873015873015872e-05,0.0,0.00029959220061732603,0.005575034346177063,0.0,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0003862586326252839,0.003586618722767618,0.017253968253968254,0.268,0.00036789470007980745,0.003985131914186243,0.018447971781305115,0.2611111111111111
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002899379994168857,0.0023638276747216117,0.00044444444444444447,0.0,0.00027715186274139986,0.002626475194135124,0.0004585537918871252,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.00040031644929998,0.0014957380226441948,0.015571428571428571,0.213,0.0004097293362531755,0.0016581756786938871,0.016472663139329807,0.2222222222222222
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003018643773882839,0.0028519673061240132,0.0005555555555555556,0.0,0.0002975510524707905,0.0031650971047825745,0.0004938271604938272,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0003537131017857048,0.00100859212696534,0.009936507936507936,0.292,0.00036417791392632213,0.0011206579188503777,0.010388007054673722,0.3188888888888889
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002668616254030906,0.0015696651597457431,0.0,0.0,0.00026767627350119533,0.0017440723997174923,0.0,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0003150037330586206,0.0025718949189241567,0.0077619047619047615,0.237,0.0003213638847784232,0.0018475297248637945,0.007724867724867725,0.25333333333333335
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002369912908040636,0.004960234188600825,0.0,0.0,0.00023416080954926144,0.005511371320667584,0.0,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0003071235511002264,0.001514479501165095,0.010857142857142857,0.244,0.0003062629613128975,0.0009941888650653497,0.011146384479717813,0.26555555555555554
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002815153533801417,0.0014216959901560994,0.0010634920634920635,0.0,0.0002861076237464815,0.001579662211284555,0.001181657848324515,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0003043961834108435,0.00232736420033914,0.011063492063492063,0.225,0.000292334634239952,0.0025859602225990447,0.011481481481481481,0.25
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003401420300898064,0.0005107529968219367,0.012952380952380953,0.083,0.0003054598493825883,0.0005675033298021519,0.013492063492063493,0.08888888888888889
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.00038093058677693095,0.0018910660480314554,0.014666666666666666,0.237,0.00038717785884941855,0.0021011844978127284,0.014761904761904763,0.2611111111111111
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003257822478338762,0.003695688009827548,0.0003015873015873016,0.002,0.000326286597832132,0.004106320010919498,0.0001763668430335097,0.0022222222222222222
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.00032624278409983207,0.0025246683745635446,0.012158730158730159,0.29,0.00033605721564454395,0.0024468791668518005,0.012839506172839505,0.3022222222222222
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002834435135265322,0.002188018870035212,0.0033968253968253968,0.0,0.00028770219301017737,0.0024311320778169026,0.0037213403880070545,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0003197783156808792,0.0024468569637994073,0.009682539682539683,0.285,0.0003249843024143327,0.0018741885528063764,0.009541446208112874,0.2922222222222222
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002821196410172711,0.0035775440793461132,0.0,0.0,0.0002678256532242291,0.003975048977051237,0.0,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0003943453303575614,0.0031465358696372717,0.013761904761904762,0.214,0.00038971618263135223,0.003496150966263635,0.013791887125220458,0.21888888888888888
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00028838812898250083,0.0032454207044901526,0.0020476190476190477,0.0,0.00027754365799080957,0.0033182201523337643,0.001851851851851852,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0003617723939043038,0.0005534020876134619,0.015603174603174603,0.264,0.0003661407416461834,0.0006148912084594021,0.015925925925925927,0.27666666666666667
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002811646090822397,0.005525759600106644,0.0009047619047619047,0.0,0.0002764642332835365,0.006139732889007383,0.0007054673721340388,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0003295180172982236,0.0031386831487829813,0.011523809523809523,0.182,0.0003308265739184579,0.0034811959404888793,0.012028218694885361,0.2011111111111111
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.000299474569954561,0.0025052295650038236,0.0035555555555555557,0.023,0.000303028112207226,0.0027773586251787045,0.0037213403880070545,0.025555555555555557
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0002940641802091656,0.003235188977516155,0.014555555555555556,0.225,0.00029867711731151544,0.0035946544194623946,0.015696649029982364,0.22111111111111112
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00026889346022938236,0.005401573383826655,0.0005714285714285715,0.002,0.00027006325076124604,0.005049305033214846,0.0005291005291005291,0.0022222222222222222
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0003852061767224241,0.0018002726574783382,0.013793650793650794,0.253,0.00037792540483959396,0.002000302952753709,0.01398589065255732,0.27555555555555555
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00026687968142907796,0.0003226623011358341,0.0008412698412698413,0.005,0.0002699471640145606,0.0003585136679287045,0.0007583774250440917,0.005555555555555556
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.00035168435069927567,0.0027620549325968287,0.011523809523809523,0.275,0.00034783866891504277,0.0021987192180937657,0.012063492063492064,0.28
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00029550853199457653,0.0017115043139150799,0.013111111111111112,0.087,0.0002929525815867894,0.0014458711777693303,0.013615520282186948,0.09333333333333334
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0003004598243339003,0.001920345228048376,0.012142857142857143,0.217,0.0003017185255507038,0.001128934146166408,0.012627865961199294,0.2111111111111111
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0004336073192609008,0.0,0.025793650793650792,0.073,0.00042568628101414754,0.0,0.027301587301587302,0.07555555555555556
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0002945863496339558,0.001166778003512701,0.01073015873015873,0.255,0.0002983955434926063,0.0012875035648504153,0.010017636684303352,0.2577777777777778
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003078668035296293,0.010537311921001598,0.00011111111111111112,0.0,0.0003003241371200589,0.010102127595655779,0.0,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0003238581355252342,0.0005895910983768084,0.011126984126984128,0.169,0.0003292523129023052,0.0006551012204186761,0.011693121693121693,0.1711111111111111
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002629997079261477,0.003633523777448251,0.0005238095238095238,0.0,0.0002467391715477368,0.004037248641609168,0.000582010582010582,0.0
64,8,64,1,1,,1000,1.5,100,0.97,,,,,0.0002944177295051722,0.0038588020221141787,0.008793650793650794,0.333,0.0002850782814485254,0.004287557802349087,0.008130511463844798,0.37
64,8,8,1,2,1.0,1000,1.5,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00027069990273060414,0.0020593724202197334,0.001634920634920635,0.0,0.0002711618588792741,0.002288191578021926,0.0015696649029982364,0.0
