players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,FNTotalHonest_LL,FNTotalDishonest_LL,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
64,8,64,1,1,,2000,1.5,100,0.97,,,,,0.015211360415200909,0.0060266404700382425,0.0350125313283208,0.7984210526315789,,,0.015211360415200909,0.0060266404700382425,0.0350125313283208,0.7984210526315789
64,8,8,1,2,1.0,2000,1.5,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015183829143857209,0.009350358768624098,0.018705096073517127,1.0,0.018705096073517127,1.0,0.015183829143857209,0.009350358768624098,0.018705096073517127,1.0
64,8,64,1,1,,2000,1.5,100,0.97,,,,,0.01528401615545205,0.005960940166754651,0.02819548872180451,0.8642105263157894,,,0.01528401615545205,0.005960940166754651,0.02819548872180451,0.8642105263157894
64,8,8,1,2,1.0,2000,1.5,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015374400432787918,0.005305826520573675,0.012731829573934837,1.0,0.012731829573934837,1.0,0.015374400432787918,0.005305826520573675,0.012731829573934837,1.0
64,8,64,1,1,,2000,1.5,100,0.97,,,,,0.01522003404486591,0.007075519884151447,0.03190476190476191,0.9521052631578948,,,0.01522003404486591,0.007075519884151447,0.03190476190476191,0.9521052631578948
64,8,8,1,2,1.0,2000,1.5,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015246143031035211,0.01004281135237899,0.015004177109440268,1.0,0.014945697577276524,1.0,0.015246143031035211,0.01004281135237899,0.015004177109440268,1.0
64,8,64,1,1,,2000,1.5,100,0.97,,,,,0.015110028680357816,0.008389238679361694,0.02983291562238931,0.9547368421052631,,,0.015110028680357816,0.008389238679361694,0.02983291562238931,0.9547368421052631
64,8,8,1,2,1.0,2000,1.5,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015149263477363091,0.009289124633988809,0.025162907268170425,1.0,0.025162907268170425,1.0,0.015149263477363091,0.009289124633988809,0.025162907268170425,1.0
64,8,64,1,1,,2000,1.5,100,0.97,,,,,0.015133439907337818,0.010892871363533738,0.029456975772765247,0.8352631578947368,,,0.015133439907337818,0.010892871363533738,0.029456975772765247,0.8352631578947368
64,8,8,1,2,1.0,2000,1.5,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015330019102473204,0.007740052405344262,0.012155388471177945,1.0,0.012121971595655806,1.0,0.015330019102473204,0.007740052405344262,0.012155388471177945,1.0
64,8,64,1,1,,2000,1.5,100,0.97,,,,,0.015080432934857904,0.009965644842603644,0.03406850459482039,0.8452631578947368,,,0.015080432934857904,0.009965644842603644,0.03406850459482039,0.8452631578947368
64,8,8,1,2,1.0,2000,1.5,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015290431210134651,0.007997860142571782,0.01087719298245614,1.0,0.01087719298245614,1.0,0.015290431210134651,0.007997860142571782,0.01087719298245614,1.0
64,8,64,1,1,,2000,1.5,100,0.97,,,,,0.015096943164359625,0.010839492581879436,0.029431913116123642,0.9168421052631579,,,0.015096943164359625,0.010839492581879436,0.029431913116123642,0.9168421052631579
64,8,8,1,2,1.0,2000,1.5,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.0152004619079279,0.008438733411862338,0.017802840434419383,1.0,0.017802840434419383,1.0,0.0152004619079279,0.008438733411862338,0.017802840434419383,1.0
64,8,64,1,1,,2000,1.5,100,0.97,,,,,0.015227819346885963,0.0068118250586294725,0.030058479532163743,0.868421052631579,,,0.015227819346885963,0.0068118250586294725,0.030058479532163743,0.868421052631579
