FNTotalDishonest,FNTotalDishonest_HL,FNTotalHonest,FNTotalHonest_HL,QPQ2HL0,QPQ2HL1,QPQ2TH0,QPQ2TH1,QPQHL,QPQTH,QPQversion,UtilityDishonest,UtilityDishonest_HL,UtilityHonest,UtilityHonest_HL,alpha,betafactor,clusters,numliars,playerperclusters,players,rounds
0.073,0.07555555555555556,0.014396825396825397,0.014126984126984127,,,,,100,0.97,1,0.0017389099538963535,0.0019321221709959484,0.00034419097416618134,0.0003533287487135581,,1.2,8,1,64,64,1000
0.0,0.0,0.00014285714285714287,0.00015873015873015873,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0010181305347165945,0.001131256149685105,0.0002705848484953007,0.00027173005946476626,1.0,1.2,8,1,8,64,1000
0.028,0.03111111111111111,0.007317460317460317,0.007477954144620811,,,,,100,0.97,1,2.9590068066019604e-05,3.287785340668845e-05,0.00027098018080452113,0.00026910500123638806,,1.2,8,1,64,64,1000
0.0,0.0,0.0004126984126984127,0.00026455026455026457,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0009170762084426343,0.0010189735649362604,0.0002902925120457556,0.0002767907950514262,1.0,1.2,8,1,8,64,1000
0.028,0.03111111111111111,0.014174603174603175,0.014673721340388007,,,,,100,0.97,1,7.545034501871029e-05,7.371099981565302e-05,0.0003611728252774535,0.0003641908065303099,,1.2,8,1,64,64,1000
0.0,0.0,0.0,0.0,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,9.445826059395556e-05,9.483090601037001e-05,0.0002626289685515085,0.00026494940872968134,1.0,1.2,8,1,8,64,1000
0.103,0.10888888888888888,0.01226984126984127,0.012045855379188713,,,,,100,0.97,1,0.0013820121976295652,0.0015355691084772947,0.00034972660061585216,0.00035598652969181653,,1.2,8,1,64,64,1000
0.0,0.0,0.0016190476190476191,0.001781305114638448,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,6.808278448350802e-05,7.56475383150089e-05,0.000288629240063855,0.000262361317457777,1.0,1.2,8,1,8,64,1000
0.024,0.024444444444444446,0.011539682539682539,0.01146384479717813,,,,,100,0.97,1,0.00039808868648546635,0.0004423207627616293,0.00031755345450693403,0.0003286061187582181,,1.2,8,1,64,64,1000
0.0,0.0,0.0012857142857142856,0.0014109347442680777,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0008266597743130965,0.0009185108603478849,0.0002500633224020514,0.00024396434707194648,1.0,1.2,8,1,8,64,1000
