players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,FNTotalHonest_LL,FNTotalDishonest_LL,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
64,8,64,1,1,,6000,1.2,300,0.979663000022763,,,,,0.015194652688503056,0.01243906232987673,0.02131439710387079,0.5459649122807018,,,0.015194652688503056,0.01243906232987673,0.02131439710387079,0.5459649122807018
64,8,8,1,2,1.0,6000,1.2,300,0.979663000022763,1200.0,0.989779268333482,1200.0,0.989779268333482,0.015270614137828098,0.009032734338721577,0.013675856307435254,0.9671929824561404,0.01367307156780841,0.9671929824561404,0.015270614137828098,0.009032734338721577,0.013675856307435254,0.9671929824561404
64,8,64,1,1,,6000,1.2,300,0.979663000022763,,,,,0.015229385146454241,0.012312977692198248,0.014274575327206907,0.726140350877193,,,0.015229385146454241,0.012312977692198248,0.014274575327206907,0.726140350877193
64,8,8,1,2,1.0,6000,1.2,300,0.979663000022763,1200.0,0.989779268333482,1200.0,0.989779268333482,0.015290716388303968,0.008331030986199337,0.00809245335561125,1.0,0.00809245335561125,1.0,0.015290716388303968,0.008331030986199337,0.00809245335561125,1.0
64,8,64,1,1,,6000,1.2,300,0.979663000022763,,,,,0.01520896717615137,0.012787116759169997,0.02079086605402395,0.6657894736842105,,,0.01520896717615137,0.012787116759169997,0.02079086605402395,0.6657894736842105
64,8,8,1,2,1.0,6000,1.2,300,0.979663000022763,1200.0,0.989779268333482,1200.0,0.989779268333482,0.015297168835646554,0.008844727140373376,0.00922584238373712,0.9359649122807018,0.00922584238373712,0.9359649122807018,0.015297168835646554,0.008844727140373376,0.00922584238373712,0.9359649122807018
64,8,64,1,1,,6000,1.2,300,0.979663000022763,,,,,0.015232209875556603,0.011528326421307496,0.018721804511278195,0.606140350877193,,,0.015232209875556603,0.011528326421307496,0.018721804511278195,0.606140350877193
64,8,8,1,2,1.0,6000,1.2,300,0.979663000022763,1200.0,0.989779268333482,1200.0,0.989779268333482,0.015356138012352229,0.006941894827195533,0.008226120857699805,0.9975438596491228,0.008226120857699805,0.9975438596491228,0.015356138012352229,0.006941894827195533,0.008226120857699805,0.9975438596491228
64,8,64,1,1,,6000,1.2,300,0.979663000022763,,,,,0.015218135145807795,0.013137962310877636,0.02104706209969368,0.4549122807017544,,,0.015218135145807795,0.013137962310877636,0.02104706209969368,0.4549122807017544
64,8,8,1,2,1.0,6000,1.2,300,0.979663000022763,1200.0,0.989779268333482,1200.0,0.989779268333482,0.015305011774208665,0.007942459788843831,0.009245335561125034,1.0,0.00922584238373712,1.0,0.015305011774208665,0.007942459788843831,0.009245335561125034,1.0
64,8,64,1,1,,6000,1.2,300,0.979663000022763,,,,,0.01520620050634619,0.013444639355412229,0.02033138401559454,0.4980701754385965,,,0.01520620050634619,0.013444639355412229,0.02033138401559454,0.4980701754385965
64,8,8,1,2,1.0,6000,1.2,300,0.979663000022763,1200.0,0.989779268333482,1200.0,0.989779268333482,0.015300058776906567,0.008138519597522563,0.008373712057922584,0.9824561403508771,0.008164856585909217,0.9824561403508771,0.015300058776906567,0.008138519597522563,0.008373712057922584,0.9824561403508771
64,8,64,1,1,,6000,1.2,300,0.979663000022763,,,,,0.01519237243274045,0.014008540650225432,0.02155945419103314,0.5707017543859649,,,0.01519237243274045,0.014008540650225432,0.02155945419103314,0.5707017543859649
64,8,8,1,2,1.0,6000,1.2,300,0.979663000022763,1200.0,0.989779268333482,1200.0,0.989779268333482,0.015321661752826407,0.007148054727834856,0.00986911723753829,0.9415789473684211,0.00986911723753829,0.9415789473684211,0.015321661752826407,0.007148054727834856,0.00986911723753829,0.9415789473684211
64,8,64,1,1,,6000,1.2,300,0.979663000022763,,,,,0.01524178985616439,0.011197395842529193,0.016477304372041215,0.617719298245614,,,0.01524178985616439,0.011197395842529193,0.016477304372041215,0.617719298245614
64,8,8,1,2,1.0,6000,1.2,300,0.979663000022763,1200.0,0.989779268333482,1200.0,0.989779268333482,0.015351465425608406,0.006942635819281113,0.004600389863547758,0.9942105263157894,0.004600389863547758,0.9942105263157894,0.015351465425608406,0.006942635819281113,0.004600389863547758,0.9942105263157894
64,8,64,1,1,,6000,1.2,300,0.979663000022763,,,,,0.015250099110737554,0.011422145828699666,0.017646895015316067,0.5557894736842105,,,0.015250099110737554,0.011422145828699666,0.017646895015316067,0.5557894736842105
64,8,8,1,2,1.0,6000,1.2,300,0.979663000022763,1200.0,0.989779268333482,1200.0,0.989779268333482,0.015313823417705739,0.008448974602185577,0.0070788081314397105,1.0,0.0070788081314397105,1.0,0.015313823417705739,0.008448974602185577,0.0070788081314397105,1.0
64,8,64,1,1,,6000,1.2,300,0.979663000022763,,,,,0.015213358999538367,0.012472858534793772,0.01532442216652743,0.6396491228070176,,,0.015213358999538367,0.012472858534793772,0.01532442216652743,0.6396491228070176
64,8,8,1,2,1.0,6000,1.2,300,0.979663000022763,1200.0,0.989779268333482,1200.0,0.989779268333482,0.01530575550092404,0.00810776597960839,0.010707323865218603,0.9787719298245614,0.010707323865218603,0.9787719298245614,0.01530575550092404,0.00810776597960839,0.010707323865218603,0.9787719298245614
64,8,64,1,1,,6000,1.2,300,0.979663000022763,,,,,0.015181785639555237,0.01071519409024326,0.02347257031467558,0.5584210526315789,,,0.015181785639555237,0.01071519409024326,0.02347257031467558,0.5584210526315789
64,8,8,1,2,1.0,6000,1.2,300,0.979663000022763,1200.0,0.989779268333482,1200.0,0.989779268333482,0.015278050067295367,0.008167312211679002,0.0168114731272626,0.9889473684210527,0.016677805625174045,0.9889473684210527,0.015278050067295367,0.008167312211679002,0.0168114731272626,0.9889473684210527
64,8,64,1,1,,6000,1.2,300,0.979663000022763,,,,,0.015248315743252567,0.011744750415512017,0.019802283486494012,0.7075438596491228,,,0.015248315743252567,0.011744750415512017,0.019802283486494012,0.7075438596491228
64,8,8,1,2,1.0,6000,1.2,300,0.979663000022763,1200.0,0.989779268333482,1200.0,0.989779268333482,0.015281768087463636,0.008628064621553425,0.009752158173210805,1.0,0.009752158173210805,1.0,0.015281768087463636,0.008628064621553425,0.009752158173210805,1.0
64,8,64,1,1,,6000,1.2,300,0.979663000022763,,,,,0.015231633080337747,0.012748053228901933,0.01811473127262601,0.625438596491228,,,0.015231633080337747,0.012748053228901933,0.01811473127262601,0.625438596491228
64,8,8,1,2,1.0,6000,1.2,300,0.979663000022763,1200.0,0.989779268333482,1200.0,0.989779268333482,0.015304110746205708,0.010006691156837045,0.0086104149262044,0.9122807017543859,0.0086104149262044,0.9122807017543859,0.015304110746205708,0.010006691156837045,0.0086104149262044,0.9122807017543859
64,8,64,1,1,,6000,1.2,300,0.979663000022763,,,,,0.015151204339004468,0.015763990320329792,0.02142857142857143,0.4884210526315789,,,0.015151204339004468,0.015763990320329792,0.02142857142857143,0.4884210526315789
64,8,8,1,2,1.0,6000,1.2,300,0.979663000022763,1200.0,0.989779268333482,1200.0,0.989779268333482,0.015275848881397975,0.008517454554829577,0.009211918685602897,0.9840350877192983,0.009211918685602897,0.9840350877192983,0.015275848881397975,0.008517454554829577,0.009211918685602897,0.9840350877192983
64,8,64,1,1,,6000,1.2,300,0.979663000022763,,,,,0.015198595986008092,0.012164742977054811,0.02483430799220273,0.5698245614035088,,,0.015198595986008092,0.012164742977054811,0.02483430799220273,0.5698245614035088
64,8,8,1,2,1.0,6000,1.2,300,0.979663000022763,1200.0,0.989779268333482,1200.0,0.989779268333482,0.015306906471765476,0.007694079523352358,0.007908660540239488,0.9889473684210527,0.007908660540239488,0.9889473684210527,0.015306906471765476,0.007694079523352358,0.007908660540239488,0.9889473684210527
64,8,64,1,1,,6000,1.2,300,0.979663000022763,,,,,0.015268209230018797,0.012961069883100461,0.01711779448621554,0.36578947368421055,,,0.015268209230018797,0.012961069883100461,0.01711779448621554,0.36578947368421055
64,8,8,1,2,1.0,6000,1.2,300,0.979663000022763,1200.0,0.989779268333482,1200.0,0.989779268333482,0.015349394850174718,0.00791847851330613,0.004402673350041771,1.0,0.004388749651907547,1.0,0.015349394850174718,0.00791847851330613,0.004402673350041771,1.0
64,8,64,1,1,,6000,1.2,300,0.979663000022763,,,,,0.015227463870221157,0.011412183422991891,0.017632971317181844,0.6505263157894737,,,0.015227463870221157,0.011412183422991891,0.017632971317181844,0.6505263157894737
