players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,FNTotalHonest_LL,FNTotalDishonest_LL,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015310059505246748,0.007300040251760998,0.013008354218880535,0.9569473684210527,,,0.015310059505246748,0.007300040251760998,0.013008354218880535,0.9569473684210527
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.015340096960363283,0.007611155469269315,0.006983291562238931,1.0,0.006983291562238931,1.0,0.015340096960363283,0.007611155469269315,0.006983291562238931,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015292316284990002,0.008219541362280782,0.011909774436090226,0.9783684210526316,,,0.015292316284990002,0.008219541362280782,0.011909774436090226,0.9783684210526316
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.01535935198574377,0.007656958546499514,0.003847953216374269,1.0,0.003847953216374269,1.0,0.01535935198574377,0.007656958546499514,0.003847953216374269,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015275772681971125,0.00777643491689956,0.012370927318295739,0.9981052631578947,,,0.015275772681971125,0.00777643491689956,0.012370927318295739,0.9981052631578947
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.01525486472833261,0.007873639909720656,0.02355388471177945,1.0,0.007769423558897243,1.0,0.01525486472833261,0.007873639909720656,0.02355388471177945,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015250861377775817,0.008972710826129828,0.012044277360066833,0.9674736842105263,,,0.015250861377775817,0.008972710826129828,0.012044277360066833,0.9674736842105263
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.015376060862944163,0.008065658869965438,0.0022898913951545532,1.0,0.0022898913951545532,1.0,0.015376060862944163,0.008065658869965438,0.0022898913951545532,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015295201915412938,0.008324818180535166,0.011284878863826233,0.9891052631578947,,,0.015295201915412938,0.008324818180535166,0.011284878863826233,0.9891052631578947
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.015369462995439885,0.006596183586400945,0.006783625730994152,1.0,0.0066675020885547205,1.0,0.015369462995439885,0.006596183586400945,0.006783625730994152,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.01525468051325884,0.008550865817731533,0.014680033416875522,0.9836842105263158,,,0.01525468051325884,0.008550865817731533,0.014680033416875522,0.9836842105263158
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.015315477250542298,0.008639780212146522,0.00595655806182122,1.0,0.00595655806182122,1.0,0.015315477250542298,0.008639780212146522,0.00595655806182122,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015288471495284473,0.008019466107447184,0.01434001670843776,0.9803157894736843,,,0.015288471495284473,0.008019466107447184,0.01434001670843776,0.9803157894736843
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.015342239141634517,0.007911212311140677,0.0061177944862155385,1.0,0.006109440267335004,1.0,0.015342239141634517,0.007911212311140677,0.0061177944862155385,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015317743515469988,0.007692183682661731,0.009458646616541354,0.9826315789473684,,,0.015317743515469988,0.007692183682661731,0.009458646616541354,0.9826315789473684
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.015332733660795241,0.008417729209174519,0.004447786131996658,1.0,0.004447786131996658,1.0,0.015332733660795241,0.008417729209174519,0.004447786131996658,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015267198753535254,0.00799190678496629,0.013907268170426066,0.9897368421052631,,,0.015267198753535254,0.00799190678496629,0.013907268170426066,0.9897368421052631
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.01536126724447097,0.0077229696801928965,0.003720969089390142,1.0,0.003720969089390142,1.0,0.01536126724447097,0.0077229696801928965,0.003720969089390142,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015273889679780736,0.008177833970486542,0.013553884711779448,0.9823684210526316,,,0.015273889679780736,0.008177833970486542,0.013553884711779448,0.9823684210526316
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.015336928057722304,0.007502666401504745,0.006094402673350042,1.0,0.006094402673350042,1.0,0.015336928057722304,0.007502666401504745,0.006094402673350042,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.0152994577856761,0.007932394553726792,0.012804511278195489,0.9994736842105263,,,0.0152994577856761,0.007932394553726792,0.012804511278195489,0.9994736842105263
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.015331485220037255,0.007976410639959597,0.005478696741854637,1.0,0.005478696741854637,1.0,0.015331485220037255,0.007976410639959597,0.005478696741854637,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015291343879236743,0.008082204864800593,0.011617376775271512,1.0,,,0.015291343879236743,0.008082204864800593,0.011617376775271512,1.0
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.015336466228693096,0.007650905007115227,0.0064085213032581455,1.0,0.0064085213032581455,1.0,0.015336466228693096,0.007650905007115227,0.0064085213032581455,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015271757796923868,0.007890613722263459,0.013988304093567251,1.0,,,0.015271757796923868,0.007890613722263459,0.013988304093567251,1.0
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.015297446424676243,0.007629888473074318,0.012353383458646616,1.0,0.012353383458646616,1.0,0.015297446424676243,0.007629888473074318,0.012353383458646616,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.0153117778457273,0.0081974268020922,0.010319966583124477,0.973,,,0.0153117778457273,0.0081974268020922,0.010319966583124477,0.973
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.015377475911656122,0.006633289542978563,0.003264828738512949,1.0,0.003264828738512949,1.0,0.015377475911656122,0.006633289542978563,0.003264828738512949,1.0
