players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,FNTotalHonest_LL,FNTotalDishonest_LL,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015288721235415621,0.008496458677618822,0.011500417710944026,0.9765263157894737,,,0.015288721235415621,0.008496458677618822,0.011500417710944026,0.9765263157894737
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.015352783563932031,0.008087047873352567,0.0020793650793650793,1.0,0.0020793650793650793,1.0,0.015352783563932031,0.008087047873352567,0.0020793650793650793,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015286787310684774,0.007811216274985906,0.012260651629072682,0.9956315789473684,,,0.015286787310684774,0.007811216274985906,0.012260651629072682,0.9956315789473684
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.015332028114689533,0.008052890645496691,0.005856307435254803,1.0,0.005401002506265664,1.0,0.015332028114689533,0.008052890645496691,0.005856307435254803,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015273789647205322,0.008129885299311822,0.013390977443609023,0.9753157894736842,,,0.015273789647205322,0.008129885299311822,0.013390977443609023,0.9753157894736842
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.01533514071648298,0.007574971138699134,0.005429406850459482,1.0,0.005278195488721805,1.0,0.01533514071648298,0.007574971138699134,0.005429406850459482,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015316388586753809,0.007592302759879245,0.010081035923141187,0.9898947368421053,,,0.015316388586753809,0.007592302759879245,0.010081035923141187,0.9898947368421053
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.01530799027859986,0.008379695152742353,0.00846031746031746,1.0,0.008054302422723475,1.0,0.01530799027859986,0.008379695152742353,0.00846031746031746,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015267166775009222,0.007850347845859916,0.015025062656641604,0.97,,,0.015267166775009222,0.007850347845859916,0.015025062656641604,0.97
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.015336363599923644,0.008024970227967783,0.0075254803675856305,1.0,0.0075254803675856305,1.0,0.015336363599923644,0.008024970227967783,0.0075254803675856305,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015241793382272377,0.00838617522276061,0.01727903091060986,0.9683157894736842,,,0.015241793382272377,0.00838617522276061,0.01727903091060986,0.9683157894736842
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.015312416730701509,0.007160899092337941,0.010865497076023392,1.0,0.010865497076023392,1.0,0.015312416730701509,0.007160899092337941,0.010865497076023392,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.01530942023595403,0.00835935831717686,0.012616541353383458,0.9447894736842105,,,0.01530942023595403,0.00835935831717686,0.012616541353383458,0.9447894736842105
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.015307962993740317,0.00809705387738926,0.009459482038429407,0.9992631578947369,0.00840016708437761,0.9992631578947369,0.015307962993740317,0.00809705387738926,0.009459482038429407,0.9992631578947369
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015298220054812689,0.007396028922564914,0.01122890559732665,0.9968421052631579,,,0.015298220054812689,0.007396028922564914,0.01122890559732665,0.9968421052631579
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.01534940416096962,0.007441731345925471,0.0069398496240601504,1.0,0.0069398496240601504,1.0,0.01534940416096962,0.007441731345925471,0.0069398496240601504,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.015288780526690044,0.0070581687142892355,0.015592314118629907,0.9854736842105263,,,0.015288780526690044,0.0070581687142892355,0.015592314118629907,0.9854736842105263
64,8,8,1,2,1.0,20000,1.2,1000,0.9867422157046601,4000.0,0.9933489898845522,4000.0,0.9933489898845522,0.015315419214114324,0.007448188092525614,0.009028404344193818,1.0,0.009028404344193818,1.0,0.015315419214114324,0.007448188092525614,0.009028404344193818,1.0
64,8,64,1,1,,20000,1.2,1000,0.9867422157046601,,,,,0.01527145728567082,0.008021122579133705,0.014375104427736006,0.9967368421052631,,,0.01527145728567082,0.008021122579133705,0.014375104427736006,0.9967368421052631
