players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,FNTotalHonest_LL,FNTotalDishonest_LL,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015134905525524949,0.014090364017179224,0.028345864661654136,0.16736842105263158,,,0.015134905525524949,0.014090364017179224,0.028345864661654136,0.16736842105263158
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015214409218094494,0.01340429162286184,0.0160233918128655,0.508421052631579,0.0160233918128655,0.508421052631579,0.015214409218094494,0.01340429162286184,0.0160233918128655,0.508421052631579
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.01505294291717247,0.02038103490915265,0.028262322472848787,0.23894736842105263,,,0.01505294291717247,0.02038103490915265,0.028262322472848787,0.23894736842105263
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015292828759735842,0.011248328275210162,0.013391812865497076,0.6894736842105263,0.013391812865497076,0.6894736842105263,0.015292828759735842,0.011248328275210162,0.013391812865497076,0.6894736842105263
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015167219469366352,0.015050829245159396,0.025889724310776942,0.18421052631578946,,,0.015167219469366352,0.015050829245159396,0.025889724310776942,0.18421052631578946
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015288401522635454,0.012677859397195047,0.012848788638262323,0.6536842105263158,0.012848788638262323,0.6536842105263158,0.015288401522635454,0.012677859397195047,0.012848788638262323,0.6536842105263158
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015165989747891179,0.01732870109701766,0.02507936507936508,0.11736842105263158,,,0.015165989747891179,0.01732870109701766,0.02507936507936508,0.11736842105263158
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.01522254799823308,0.013965748652864903,0.01565580618212197,0.5815789473684211,0.014887218045112782,0.5805263157894737,0.01522254799823308,0.013965748652864903,0.01565580618212197,0.5815789473684211
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015239031128052263,0.012910253198513681,0.030509607351712615,0.1431578947368421,,,0.015239031128052263,0.012910253198513681,0.030509607351712615,0.1431578947368421
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015184957040916025,0.012755259771793493,0.021954887218045113,0.3721052631578947,0.021921470342522974,0.3721052631578947,0.015184957040916025,0.012755259771793493,0.021954887218045113,0.3721052631578947
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.01515370850191287,0.014916634951467844,0.027635756056808687,0.15789473684210525,,,0.01515370850191287,0.014916634951467844,0.027635756056808687,0.15789473684210525
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015221872063011357,0.011280822084183892,0.0174937343358396,0.6121052631578947,0.017360066833751044,0.6121052631578947,0.015221872063011357,0.011280822084183892,0.0174937343358396,0.6121052631578947
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015044394057575768,0.018235691174935214,0.029440267335004176,0.27,,,0.015044394057575768,0.018235691174935214,0.029440267335004176,0.27
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.01526167838724493,0.010424278640594352,0.013717627401837929,0.8089473684210526,0.01368421052631579,0.8089473684210526,0.01526167838724493,0.010424278640594352,0.013717627401837929,0.8089473684210526
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015099712010415087,0.019683672295133552,0.02853801169590643,0.1231578947368421,,,0.015099712010415087,0.019683672295133552,0.02853801169590643,0.1231578947368421
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.01519622100368532,0.019007179712679387,0.015071010860484544,0.4168421052631579,0.014385964912280702,0.4168421052631579,0.01519622100368532,0.019007179712679387,0.015071010860484544,0.4168421052631579
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.01526376444262249,0.011964662410437244,0.026975772765246448,0.10421052631578948,,,0.01526376444262249,0.011964662410437244,0.026975772765246448,0.10421052631578948
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015305863688423406,0.014892422338908777,0.008813700918964077,0.33210526315789474,0.008813700918964077,0.33210526315789474,0.015305863688423406,0.014892422338908777,0.008813700918964077,0.33210526315789474
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015003308197477772,0.01904548276809217,0.029381787802840436,0.27842105263157896,,,0.015003308197477772,0.01904548276809217,0.029381787802840436,0.27842105263157896
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.01518931169475822,0.01373260740142627,0.016340852130325816,0.8021052631578948,0.016340852130325816,0.8021052631578948,0.01518931169475822,0.01373260740142627,0.016340852130325816,0.8021052631578948
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015185721401146638,0.01378386936921097,0.030025062656641604,0.14210526315789473,,,0.015185721401146638,0.01378386936921097,0.030025062656641604,0.14210526315789473
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015377989628284537,0.005056017914815008,0.014945697577276524,0.7010526315789474,0.014945697577276524,0.7010526315789474,0.015377989628284537,0.005056017914815008,0.014945697577276524,0.7010526315789474
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015102214711281136,0.013289222072309592,0.03340016708437761,0.3868421052631579,,,0.015102214711281136,0.013289222072309592,0.03340016708437761,0.3868421052631579
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015151309516758254,0.012719234480057389,0.03064327485380117,0.8157894736842105,0.016307435254803677,0.8157894736842105,0.015151309516758254,0.012719234480057389,0.03064327485380117,0.8157894736842105
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015141286286645864,0.016840343859204125,0.026984126984126985,0.21736842105263157,,,0.015141286286645864,0.016840343859204125,0.026984126984126985,0.21736842105263157
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015342433551063406,0.009182770101745421,0.010935672514619884,0.671578947368421,0.010100250626566417,0.671578947368421,0.015342433551063406,0.009182770101745421,0.010935672514619884,0.671578947368421
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.0150858729099354,0.0166435881335497,0.03131996658312448,0.3042105263157895,,,0.0150858729099354,0.0166435881335497,0.03131996658312448,0.3042105263157895
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.01534357500444226,0.008131475951357431,0.015213032581453635,0.8010526315789473,0.014703425229741019,0.8010526315789473,0.01534357500444226,0.008131475951357431,0.015213032581453635,0.8010526315789473
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015044532564565198,0.020746951327038434,0.030944026733500416,0.20578947368421052,,,0.015044532564565198,0.020746951327038434,0.030944026733500416,0.20578947368421052
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015151747976165258,0.017058570787801767,0.016950710108604845,0.578421052631579,0.016950710108604845,0.578421052631579,0.015151747976165258,0.017058570787801767,0.016950710108604845,0.578421052631579
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015233065315934656,0.00931545835710048,0.028379281537176275,0.22526315789473683,,,0.015233065315934656,0.00931545835710048,0.028379281537176275,0.22526315789473683
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015302576556793106,0.009453770779607412,0.016716791979949876,0.6905263157894737,0.01593984962406015,0.6905263157894737,0.015302576556793106,0.009453770779607412,0.016716791979949876,0.6905263157894737
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015124317770330955,0.013560462366827298,0.030492898913951544,0.16789473684210526,,,0.015124317770330955,0.013560462366827298,0.030492898913951544,0.16789473684210526
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015222502089751672,0.013257296810599426,0.01493734335839599,0.38263157894736843,0.01493734335839599,0.38263157894736843,0.015222502089751672,0.013257296810599426,0.01493734335839599,0.38263157894736843
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.01517760929549882,0.01628106071992129,0.0316624895572264,0.19157894736842104,,,0.01517760929549882,0.01628106071992129,0.0316624895572264,0.19157894736842104
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015267565923969925,0.009629750144254863,0.01962406015037594,0.5605263157894737,0.018053467000835422,0.5605263157894737,0.015267565923969925,0.009629750144254863,0.01962406015037594,0.5605263157894737
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015156021277693804,0.013366014098758615,0.02917293233082707,0.20421052631578948,,,0.015156021277693804,0.013366014098758615,0.02917293233082707,0.20421052631578948
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015333466310708192,0.008494715053619066,0.014202172096908938,0.6463157894736842,0.013976608187134502,0.6426315789473684,0.015333466310708192,0.008494715053619066,0.014202172096908938,0.6463157894736842
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015180726614196543,0.010806797863063421,0.026240601503759398,0.24473684210526317,,,0.015180726614196543,0.010806797863063421,0.026240601503759398,0.24473684210526317
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015260654197529635,0.011878338718441123,0.017736006683375105,0.5742105263157895,0.017343358395989977,0.5742105263157895,0.015260654197529635,0.011878338718441123,0.017736006683375105,0.5742105263157895
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.015082892917395946,0.016367579158452467,0.03463659147869674,0.1431578947368421,,,0.015082892917395946,0.016367579158452467,0.03463659147869674,0.1431578947368421
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015251306748989146,0.009849789964993874,0.032372598162071844,0.7426315789473684,0.019532163742690057,0.7426315789473684,0.015251306748989146,0.009849789964993874,0.032372598162071844,0.7426315789473684
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.01514959246021871,0.014240643214945295,0.028813700918964076,0.11842105263157894,,,0.01514959246021871,0.014240643214945295,0.028813700918964076,0.11842105263157894
64,8,8,1,2,1.0,2000,1.2,100,0.97,400.0,0.9848857801796105,400.0,0.9848857801796105,0.015295341798595223,0.008006093558053696,0.013316624895572265,0.5626315789473684,0.013316624895572265,0.5626315789473684,0.015295341798595223,0.008006093558053696,0.013316624895572265,0.5626315789473684
64,8,64,1,1,,2000,1.2,100,0.97,,,,,0.01519017411638131,0.015839260470045444,0.028504594820384293,0.09526315789473684,,,0.01519017411638131,0.015839260470045444,0.028504594820384293,0.09526315789473684
