players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
64,8,64,1,1,,1000,1.2,100,0.97,,,,,0.00045782214870651806,0.0011179918452056284,0.013,0.0603968253968254,0.0011920521480035,0.00020568094841188329,0.06395061728395061,0.06666666666666667
64,8,8,1,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.002745390139065918,0.0025322145835685187,0.14,0.11806349206349206,0.0027629812335139784,0.0012270950531867398,0.12455026455026455,0.11222222222222222
64,8,64,1,1,,1000,1.2,100,0.97,,,,,0.0008356521486152081,0.0010055276915897676,0.001,0.057873015873015875,0.0010380719005811433,0.00020052192818044217,0.061358024691358024,0.0077777777777777776
64,8,8,1,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0027078683528764086,0.002655075135486423,0.165,0.11815873015873016,0.0028120897200352222,0.002528322594044253,0.12507936507936507,0.12
64,8,64,1,1,,1000,1.2,100,0.97,,,,,0.0006625576748449521,0.0010383767438468762,0.001,0.055603174603174606,0.0011099171549718667,0.00019799811018001088,0.058659611992945324,0.04888888888888889
64,8,8,1,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0018598038110268721,0.002686072720452264,0.154,0.1166031746031746,0.0029133365505235624,0.0022085308453997903,0.12433862433862433,0.13444444444444445
64,8,64,1,1,,1000,1.2,100,0.97,,,,,0.0006965805927464861,0.001139037514505047,0.01,0.05614285714285714,0.0011993275334294192,0.00021266831048952204,0.05825396825396825,0.09444444444444444
64,8,8,1,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0026581291022853394,0.0026587846968170975,0.13,0.11995238095238095,0.002798978320549011,0.003362948860588966,0.12483245149911816,0.13333333333333333
64,8,64,1,1,,1000,1.2,100,0.97,,,,,0.0006282149769037988,0.0011262872998368352,0.01,0.05842857142857143,0.0011908174007486515,0.0007376959163774332,0.06236331569664903,0.04555555555555556
64,8,8,1,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0011533341734153676,0.0026414912426834,0.13,0.11622222222222223,0.0028098802122680133,0.003303559907003741,0.12261022927689594,0.11444444444444445
64,8,64,1,1,,1000,1.2,100,0.97,,,,,0.0005576422234474988,0.001065064942377676,0.02,0.05806349206349206,0.0010241649589436902,0.0018272601935171871,0.05940035273368607,0.025555555555555557
64,8,8,1,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.002101992286736779,0.0027025291857664027,0.146,0.1166984126984127,0.002909160191100279,0.003880849898277201,0.12414462081128748,0.11555555555555555
64,8,64,1,1,,1000,1.2,100,0.97,,,,,0.00044985343045134927,0.00107230902684469,0.006,0.055634920634920634,0.001131232113368161,0.00016292282257053517,0.057689594356261024,0.024444444444444446
64,8,8,1,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00212295157069152,0.002497495318304666,0.138,0.11804761904761905,0.002675209487491384,0.0015261092519537778,0.12407407407407407,0.1288888888888889
64,8,64,1,1,,1000,1.2,100,0.97,,,,,0.00033596838022028166,0.0012547757370613482,0.001,0.058904761904761904,0.0013343493788365783,0.0003213062106938442,0.06283950617283951,0.023333333333333334
64,8,8,1,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.001685008605690716,0.0026499148465164296,0.152,0.11657142857142858,0.002857327804122494,0.0019847552206639055,0.1244973544973545,0.11222222222222222
64,8,64,1,1,,1000,1.2,100,0.97,,,,,0.0005800044298318052,0.0010091571887584534,0.006,0.0546984126984127,0.0009713707710902861,0.0005859145855441602,0.05604938271604938,0.03111111111111111
64,8,8,1,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00341490532266568,0.0024881062700622004,0.154,0.11773015873015873,0.002662484365466875,0.003897903239982841,0.12470899470899471,0.13555555555555557
64,8,64,1,1,,1000,1.2,100,0.97,,,,,0.0003848551605669368,0.0010400488446498251,0.0,0.05961904761904762,0.0010876849186521075,0.00012485342403499743,0.06174603174603174,0.05
