statistic,pvalue
0.06062583458823848,0.1465166703490669
0.07173280832137041,0.05189722809897109
0.03754781491469028,0.7071440073207316
0.04877954856670813,0.3661107014863379
0.041714149649607735,0.5755586294110819
0.028600952171407346,0.9370084575951193
0.02641913871494017,0.9674999265155045
0.042205728664071185,0.5589898998383612
0.03927648733146849,0.6619438410271745
0.038866530064446264,0.6771413300841017
0.04334460436866189,0.5217335851714149
0.05506292934731993,0.23084363537296226
0.026851665016971338,0.9624231402314092
0.054833520586453854,0.23499265303898445
0.038324908544312475,0.6975040015093464
0.05447838833108254,0.2415278011805063
0.03965709905729603,0.6480030169648952
0.04129228334205659,0.5900092656653859
0.08685546268610234,0.009551025229864583
0.041519738525358285,0.5821915503073699
0.043131297805410695,0.5285905573291554
0.044833638759611105,0.4754356358132401
0.07273311213235051,0.04686483358724073
0.030702776744822913,0.8962625657763778
0.03886007767853428,0.6773820183489266
0.04949108247251682,0.3484493825039016
0.043055724780434734,0.5310333633977085
0.03027539103664395,0.905408815257734
0.048305505901877877,0.37822202862270043
0.02818369125779885,0.943786252474036
0.04035529373504726,0.6228597638522422
0.05637996514038912,0.20810474891005168
0.026804604939815957,0.9629983924720489
0.04269436070642585,0.5428108678372134
0.039758689869554775,0.6443097799838129
0.07535913978528419,0.03561581145580164
0.035917903517636934,0.7572575721422695
0.04059414462696975,0.6143877945820088
0.03152428873462443,0.8775373092330272
0.06243095848236824,0.12524547135242753
0.030550346722724275,0.8995727986827187
0.08654867992432225,0.00991643938517386
0.044826497445235924,0.47565109882321
0.026506097405447016,0.966516994455295
0.035235688920104646,0.7776278037126368
0.04559189366513794,0.4529202818405343
0.03957156903827186,0.6511214828874393
0.026475530939215064,0.9668646533638964
0.05482031676629184,0.23523318087132408
0.041850313788520055,0.5709400094955469
0.041628193789332024,0.5784856828584872
0.04017477918060461,0.6293065811612274
0.057307596750764245,0.1931640927068158
0.049339196639647476,0.35216746491680145
0.05292237340988862,0.2718042853121764
0.02327805615998102,0.9913897223468907
0.04568193441371593,0.450294348934307
0.05699710784777523,0.19806815478167136
0.028224483993631616,0.9431433628991865
0.043722053066891475,0.5097375953683859
0.03269172469025183,0.8485518063525477
0.041420522097639245,0.5855940595561974
0.04782542682216759,0.3907703456542785
0.05552508551167723,0.22265633445347993
0.043905424123786896,0.503973329759433
0.04054119028391984,0.6162603251259541
0.04280680911181478,0.5391288285571544
0.03681731802637733,0.7298086004125255
0.043372216513241746,0.5208500597343788
0.0453456391953288,0.4601537459238965
0.032186741472623126,0.8614114156947571
0.058064089355396364,0.18161483242942783
0.05278678443314286,0.27457159985387963
0.05123019732416745,0.3078629047180151
0.038443484855756105,0.6930186780699367
0.028651991055025527,0.9361487862594061
0.04523750403444371,0.4633540390613585
0.037239439843585354,0.7167446255750245
0.06028621052427369,0.1508279974677413
0.04419824865417604,0.4948548496176447
0.03581127686553254,0.7604698198995378
0.037200098594517006,0.7179662052491156
0.02782636748364431,0.9492342730458664
0.032006934883548055,0.8658744141298841
0.0325635703492822,0.8518595580912571
0.044799303380958944,0.47647216232284134
0.05451536635226739,0.24084093010809096
0.039749561514267895,0.6446411515691854
0.0613859173078789,0.13722847339973568
0.05418237177169105,0.2470803173556886
0.03518889313594853,0.77900823692574
0.04181628905192858,0.5720920206149851
0.028182380389183193,0.943806840574857
0.04313907242732351,0.528339650388219
0.035248721606132793,0.7772429414961419
0.03685117900942014,0.7287643815634173
0.04269188826996706,0.5428919996583432
0.0478948182280069,0.3889389511433853
0.06581557323606907,0.09218540354342514
0.024144249166736076,0.9868713927419459
0.04854811348666388,0.37198906270810617
0.029949107299258343,0.9121042629195266
0.04338396598350913,0.5204743886882135
0.05318107875173872,0.2665822613902962
0.045447644892793126,0.4571482444256519
0.04829262019964464,0.37855511324949187
0.048432963377446875,0.3749383983591485
0.06597035863690506,0.09086734575515823
0.04414921081655876,0.4963744545829314
0.03912364110392552,0.6675880875811221
0.03323509741094599,0.8342100278607425
0.051299827285602784,0.30631315711474977
0.05122036821256065,0.3080821320358902
0.033533666039637144,0.8261225815433682
0.037855622716994275,0.6975215956691159
0.04982486952865384,0.34037706819164154
0.05441830199678843,0.24264709809162383
0.035078127913516,0.782266395657555
0.05889561962180162,0.1695576363840913
0.03902876531040378,0.671104749932792
0.04944893399912226,0.349478335742384
0.030663730529694122,0.8971155405159689
0.03129709133112979,0.8828616370678108
0.06409617907412152,0.10793243935198416
0.06387567282529194,0.11010445185463957
0.03688150713498117,0.7278285283097412
0.05391597064557674,0.25215983443813683
0.03964964127737358,0.6482746004398598
0.05136068378231834,0.3049633696322008
0.03014668840066783,0.9080799574758119
0.04844449417132368,0.3746423241731851
0.062180023997484846,0.12804167491392146
0.027244570588851047,0.9574001293893741
0.045459009824733526,0.4568141923055784
0.05563352247475367,0.22076817579332292
0.03877410767047629,0.6805932746188073
0.03175882894478477,0.8719284891603022
0.04690973619429284,0.41549778678524196
0.06235200385898504,0.1261198319683592
0.04764847689669782,0.3954674811934396
0.03387180036199541,0.81679809306486
0.04542144872498133,0.45791884923381865
0.04398188432227834,0.5015821146990371
0.04195772923406782,0.5673122882346728
0.040726661090184635,0.6097162399046706
0.06881292815824291,0.06933390596049904
0.08585976206353829,0.010783551810849612
0.0866056677160933,0.009847617694928019
0.032354615200583636,0.8571888208015943
0.04921670187690247,0.3551865717096288
0.036846591034230464,0.7289059077877015
0.045730654523721825,0.44887770842205743
0.03906937099191804,0.6695984338651826
0.04344233582637763,0.5186106278380649
0.051154204809362,0.30956080763612887
