statistic,pvalue
0.0185829105055883,0.8981641310212389
0.027643368892632525,0.4597434091786303
0.03631005719461977,0.15941999833935722
0.026285652034423068,0.5276747544807391
0.040138141977033026,0.09116940931271314
0.02794310346615836,0.44532700797777097
0.022738670738927547,0.7098148776105606
0.0239969105487704,0.6446359563711992
0.03398362302655611,0.21787180962811434
0.01690674927130946,0.9488244141055071
0.03641361848274416,0.15714335122178752
0.020961869262894617,0.7980447966528776
0.03183240539513543,0.28555075329613905
0.057120882644793064,0.0038978540401212554
0.046705957306508394,0.03069065997746253
0.024433281862196732,0.6219770276753604
0.016817967052742633,0.9509699464976668
0.023343704295574086,0.6785741226922828
0.029141782778817127,0.39071650102587707
0.018999864717267778,0.8827373823055645
0.047547838779792184,0.026377628731384876
0.03770290175802832,0.1309310446317767
0.032731735501271786,0.2555637495053986
0.03900606482334254,0.10817917705167715
0.02439872245750821,0.6237688870746301
0.013319871409063988,0.9959554013755979
0.03339831525050052,0.23492167462729396
0.03167564604812412,0.29103509017873996
0.042835123388009544,0.05947257744997897
0.04069951044467013,0.08360310832864905
0.02770613288892043,0.45669941556023314
0.0327606671487618,0.25464020350418975
0.023538314691996964,0.6684733067854711
0.016709018787662067,0.9535273775603327
0.06452509266811324,0.0006988822737137302
0.02447548736066152,0.6197895783536267
0.03442141182252939,0.20575768822467394
0.014292680150082226,0.9901312412915649
0.015136427981513711,0.9814403541630147
0.04525585021548317,0.039586160841701454
0.024772329702313342,0.604436390028591
0.03999058952454826,0.09325081227530944
0.013714033381086566,0.9940527757104316
0.023348608996031972,0.6783197660141094
0.0143988790447786,0.9892446970079036
0.023339353027207355,0.6787997679861273
0.02207290331085124,0.7436771851588948
0.043844664228285035,0.050323804705999765
0.029913891187764496,0.3581023318294379
0.024985632872148167,0.593446514564419
0.03741691299937855,0.136414257002859
0.022934110305128874,0.6997589804332531
0.01390128798581014,0.9929422140562485
0.025008624562217918,0.5922644368089097
0.02711507916021899,0.48589386026779285
0.028824560363201912,0.4046960769790575
0.02841152660327506,0.42340728691403345
0.020025615903229155,0.8406782227736919
0.018361771626340784,0.9059142131899378
0.03130379590684196,0.30435570301834025
0.032227627987297225,0.2720650630513536
0.04678887798224751,0.030239894471056218
0.0333037720899495,0.23776913913159772
0.02275015437265787,0.7092251853543071
0.026650513431983935,0.5096691411825094
0.024757039877995768,0.6052256557012122
0.02421761781355236,0.6331677041582648
0.019542054839548517,0.8611871747322448
0.04109389166928046,0.0786097978200818
0.025527397574683586,0.5657488705373062
0.023933050308239556,0.6479558338893929
0.022825370866116967,0.705359016302616
0.028141486346567324,0.43595292048139284
0.04768228956837395,0.02574088101230982
0.039249015290942435,0.10432255224018051
0.037815812915794667,0.12881636168705268
0.026168465489726067,0.5334969228115594
0.028259446052239623,0.4304423000738469
0.033575821389008276,0.2296462136082753
0.02936263433442643,0.38118384833163804
0.02654838289510575,0.5149932886633427
0.02209801295559266,0.7424137412527818
0.038148238353358566,0.122752097683768
0.021173801913456636,0.7879432615643996
0.044470502746455864,0.045285131962500745
0.029301538626320234,0.3838045413201685
0.036386954136767846,0.1577270175977676
0.03916136332376352,0.10570057303232122
0.025263978275669285,0.5791731108756358
0.017537579570113482,0.9319941368366337
0.027898657494966533,0.447445494395871
0.02576766949742726,0.5535862528810374
0.044167566811438436,0.04766664435553797
0.04433875046297492,0.04630790213848811
0.045690786260272453,0.036707503057614194
0.03469374967739336,0.19849099939784068
0.027706430476633265,0.4566850146573807
0.037215955359085506,0.14037784263467712
0.04702701738076276,0.02897759541576548
0.028317772635148564,0.42773493628636283
0.030629626234772056,0.329637665094135
0.02606024213464614,0.5388952169776382
0.029237808886289407,0.38655157423076714
0.03154794883911498,0.2955600049945553
0.03925891571193074,0.10416784480881067
0.031778071020615806,0.2874429198792553
0.025461456603804444,0.5691009462419803
0.019122648200192938,0.8779998289696784
0.024654480536055956,0.6105244501579508
0.02948486301765596,0.3759784303886715
0.022429700940736264,0.7256161904101688
0.048799608933387195,0.02095437940456902
0.045188538340632856,0.04004883257573769
0.02963815787891033,0.36952066305016495
0.037806502983747076,0.12898966213048296
0.020208154597438438,0.8326495717294421
0.019751834629328724,0.8524307347172626
0.03393574437973723,0.21922949856905707
0.02189026495969948,0.7528282176438637
0.021816876937712892,0.7564849962164468
0.01912763111632032,0.8778057533463517
0.046348369912443954,0.03270297142511166
0.02483062404196898,0.6014289685479157
0.019303535925308313,0.8708657578847028
0.030742731020689917,0.32529332230193536
0.026196202956943804,0.5321166322627985
0.027908951414257366,0.44695424564638253
0.0362469603586022,0.16082001356295866
0.018308526181222085,0.9077340732199586
0.039164081259237205,0.1056576171932411
0.029571120597762235,0.37233503959029146
0.02595237595059352,0.5442954430890214
0.021754189647230388,0.7595987954601087
0.04118160484722194,0.07753419331455752
0.035380340974263236,0.18106276420042225
0.0246736879744317,0.6095314912107985
0.02509228399556379,0.5879677166934413
0.026797921012090442,0.5020464562152152
0.038161744261478225,0.12251075509908094
0.04489545149834462,0.042118768025842815
0.04007787112890138,0.09201485056114804
0.0406234882978902,0.08459573140797286
0.04695458908946043,0.029356505822741578
0.021952568496820868,0.7497144106316502
0.01995559248917661,0.8437178763383513
0.02560621807664197,0.561749852005502
0.03012354397450301,0.34958949756195695
0.0184543881571424,0.9027057477438818
0.0417573977398652,0.07077816882476058
0.03993857195958905,0.09399399795618635
0.02251210625357869,0.7214148467459283
0.025619974718980726,0.5610527891828101
0.028817409622634682,0.40501511271625396
0.031102194148490636,0.31176214966220267
0.0269458625849244,0.4944696993769004
0.024547132354983625,0.6160786358756323
0.016872773287046006,0.9496520087285921
0.028364250044976558,0.4255858333466471
0.03230104740227291,0.26961328150009584
0.02327749432031062,0.6820064763868541
0.02664173702050876,0.5101252873961842
0.022810512512371706,0.706123247577046
0.028250668563611525,0.43085072581991285
0.025608717613921084,0.5616231780158571
0.029495058381554,0.3755464961964865
0.025133305316805687,0.5858635407903925
0.04554598063157106,0.037644892976233434
0.028846672470858592,0.40371062090179277
0.02065373641937729,0.812456329506057
0.030015850106141828,0.3539441534573009
0.022401159101054335,0.7270689461942259
0.020809387896187637,0.8052190688400076
0.04607468363641548,0.03432052344512523
0.027052151054285822,0.48907174500178074
0.028383951910446403,0.424677033357423
0.021571229912569323,0.7686322047039753
0.024756266226268475,0.6052655968033401
0.027132238573846057,0.4850296269741913
0.019511197344712072,0.8624562323182701
0.029305125225214057,0.38365034847722573
0.014285860656704674,0.9901862875629919
0.040788435302411996,0.08245448196849216
0.021942605459822795,0.7502129063012336
0.03383338643419698,0.22215399598478522
0.020299206466570685,0.8285899716422533
0.02416309313876913,0.6359997554830668
0.017109453454864032,0.9437189022110558
0.0335770436364522,0.22961020689718598
0.02999359168483917,0.354848973880541
0.03605023010756925,0.16524847957478256
0.027368380310137885,0.47323748769257085
0.02393889965351459,0.6476517309125184
0.026149151100368084,0.5344588573348658
0.018591912558148238,0.8978421755986258
0.042497097026485076,0.06283908331537151
0.034404105293203424,0.20622639410035168
0.023725082429132183,0.6587680043373811
0.03384794174821365,0.22173630381226334
0.024474099125049664,0.619861513099342
0.03250439708696151,0.2629091693191372
0.024473020620565777,0.619917399128298
0.019333096639613023,0.8696827744190887
0.016826130632057956,0.9507749688008961
0.03880681498848243,0.11142958150318198
0.02983207626077522,0.3614639437832679
0.0211624168072595,0.7884895913179689
0.016201995464155378,0.9643410086122881
0.0283369632582281,0.4268466798048999
0.024348097233089616,0.6263947898800046
0.016017509364732563,0.9678363085259422
0.02580433382186459,0.5517377797318878
0.02972814110020172,0.36576654807444675
0.03771891886044376,0.13062935053253077
0.04134067937244179,0.07561525991662908
0.029341181357977586,0.3821026443031424
0.017860479665050166,0.9223168183577845
0.05127935567386499,0.01304951931235243
0.021114503754302544,0.7907842893731675
0.020115183639199286,0.8367573936273144
0.03752618179367917,0.13429760418474376
0.04590127640864855,0.035381335712859806
0.03188635859692862,0.28368103332928846
0.019895777883846888,0.8462962152053957
0.015434228125341232,0.9773960063318008
0.02770570528517824,0.45672010874124386
0.03033291683728845,0.34123305250202884
0.02295565107258353,0.6986482373674656
0.030481256005333912,0.3353998975270587
0.018174010857659573,0.9122503961244246
0.024831734216042567,0.6013717219322249
0.0387076277185312,0.11307750132179141
0.04150483536999289,0.07367736407282632
0.02610108605556427,0.536855508313843
0.029380189391332634,0.3804331423430074
0.01695757372720147,0.9475713232508512
0.02377212483682739,0.6563224776100304
0.02195380348383058,0.7496526039170686
0.024121304296454205,0.638170874981222
0.03575368597085099,0.17210739559961222
0.020308762433644434,0.8281618542899946
0.032014273539977045,0.27928462236411983
0.02236793235875556,0.7287585336544949
0.028838737911008147,0.40406404541632357
0.029144069487500424,0.3906169594808918
0.03719340347846678,0.14082841963422646
0.02068946660279769,0.8108029483717056
0.02917099307359322,0.3894462854950865
0.02778310892840552,0.45298438904819044
0.023691756739350478,0.6605002869369356
0.04346853354848168,0.0535794681905825
0.020320627027182403,0.8276297698039322
0.016153410053692197,0.9652840012274866
0.02584981158010502,0.5494478479646996
0.024219350239584325,0.6330777360971176
0.029699321760044417,0.36696595578469227
0.02048273032670367,0.8203013947595049
0.033306532510268716,0.23768562783166297
0.030471866499627298,0.3357669809634999
0.02334810841465551,0.6783457266256967
0.038452345264690935,0.11741154955498083
0.018665332759209785,0.895197704843837
0.044237982968588,0.0471036028846083
0.04302173493692152,0.057681200273362015
0.03625033173766046,0.16074495982476056
0.025381407886534424,0.5731778557259897
0.02571376121272384,0.5563077952363968
0.029834864348633694,0.361349020546473
0.03390971539799348,0.2199703408259145
0.027609997261719532,0.46136733981047384
0.02962566254275678,0.37004410722895853
0.026435340634605037,0.5202742843151682
0.04499283466054216,0.04142089612604828
0.04076271737096093,0.08278530036549415
0.03032354167172646,0.3416041424240943
0.023033057399712398,0.6946532720825834
0.03343382826946695,0.2338588659245057
0.013989680763122236,0.9923672696198578
0.02184445882422925,0.7551120710759638
0.023845347636423653,0.6525156019292713
0.03700082774551211,0.14472397154171773
0.020802713171428122,0.8055312413456155
