statistic,pvalue
0.059212000062428105,0.4731679904010189
0.08393324205614083,0.11280439723870098
0.07200661365359978,0.23955480046498961
0.043185677908787246,0.8497533549413905
0.038654033227153634,0.9261408578263803
0.11317925445867616,0.010939929464134822
0.0444466854720012,0.8243470105308259
0.08622597180016411,0.09632571286703175
0.032716722394667386,0.9829778404290652
0.048537962850552785,0.755002321368887
0.03967241442158764,0.911288588103749
0.04633136070463317,0.7838766614544037
0.07261612843596332,0.2311510303150332
0.05526876138957104,0.5683392800652766
0.04401463210747117,0.8332198861638537
0.07936430677468465,0.15258363089995494
0.03397056455529168,0.975109914441203
0.10590594785093838,0.020851554223816723
0.04267335583245291,0.8596249004596699
0.04777452209222266,0.7513204757109817
0.05373051244886062,0.6083969654873274
0.045401190071211794,0.8041840086083232
0.046891966217078696,0.7713663317371605
0.042292664724440265,0.866777264033899
0.06906470436546364,0.28342356731558216
0.03896189196267219,0.9218045261906047
0.05989009302047832,0.45791208600943806
0.05703838408214204,0.5242750074429077
0.06502433593106649,0.3530277241733639
0.04451880361444932,0.8228498844705483
0.04243250283729888,0.8641686058145078
0.06675635634030952,0.32182701641793016
0.08626260430790444,0.09607966214632822
0.03742062329319795,0.9421444966268158
0.10789676807231208,0.017551674273208362
0.0851091323481104,0.10408330017488987
0.03891803971701191,0.9224304160162574
0.05606968515287841,0.5481255802850445
0.032717891272963984,0.9829714382885387
0.04563275796892463,0.7991852051252277
0.07044776855087076,0.2621071668061696
0.061302627155488176,0.42718686255114513
0.06251050412659254,0.40204255165420083
0.034108143680477765,0.9741201986821707
0.05250744314868533,0.6413828988020996
0.0723198036190944,0.23520795646617818
0.0552804455972179,0.5680412035854926
0.0771328075723659,0.17576069987309342
0.06721013370499118,0.31399361537774123
0.09167106380957235,0.06508379455538683
0.05658406267803828,0.5353791144709087
0.07464370538654999,0.20481877343439303
0.09156297830427451,0.06560756587056477
0.10375587124112556,0.025025051136516187
0.05022899509732481,0.7054148901094744
0.06593845433678269,0.3363023915339246
0.0815645895764705,0.13220462437139008
0.08525850488765385,0.10301662812902505
0.07231985857877088,0.23520719900144713
