players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
256,8,256,1,1,,1000,1.2,100,0.95,,,,,0.0038312250241244465,0.004972198211979313,0.01895294117647059,0.022,0.0038338046077898307,0.004425717707766274,0.01925925925925926,0.0
256,8,32,1,2,1.0,1000,1.2,100,0.95,640.0,0.9730615461996162,640.0,0.9730615461996162,0.0037604201456842945,0.006779562410669387,0.03120392156862745,0.043,0.0037813806339830874,0.0021780099654826065,0.0312723311546841,0.025555555555555557
256,8,256,1,1,,1000,1.2,100,0.95,,,,,0.0038496579078119045,0.003984509225232012,0.018141176470588237,0.103,0.003846348440452906,0.004432264737674646,0.01871459694989107,0.008888888888888889
256,8,32,1,2,1.0,1000,1.2,100,0.95,640.0,0.9730615461996162,640.0,0.9730615461996162,0.0037910173354772586,0.0019511320951600749,0.031223529411764706,0.038,0.0037719024964804108,0.007503320747243807,0.03123747276688453,0.034444444444444444
256,8,256,1,1,,1000,1.2,100,0.95,,,,,0.003844482957362061,0.0029976368180923527,0.019623529411764706,0.098,0.0038282975216956503,0.0066491110032726635,0.021076252723311546,0.02
256,8,32,1,2,1.0,1000,1.2,100,0.95,640.0,0.9730615461996162,640.0,0.9730615461996162,0.003784350252993493,0.002858297833411127,0.031247058823529412,0.032,0.0037842807080709293,0.003157426909271883,0.03122875816993464,0.03666666666666667
256,8,256,1,1,,1000,1.2,100,0.95,,,,,0.003857258425576518,0.005969331571050894,0.017415686274509803,0.142,0.0038736719324052055,0.0011105349284640412,0.018505446623093683,0.0
256,8,32,1,2,1.0,1000,1.2,100,0.95,640.0,0.9730615461996162,640.0,0.9730615461996162,0.0037544987267984593,0.007636474573005133,0.03123529411764706,0.035,0.0037841949990953614,0.0010651263178426337,0.031233115468409588,0.035555555555555556
256,8,256,1,1,,1000,1.2,100,0.95,,,,,0.003861679330939432,0.0019739579983109605,0.022454901960784313,0.047,0.0038435765793349043,0.006644866550685722,0.023651416122004356,0.017777777777777778
256,8,32,1,2,1.0,1000,1.2,100,0.95,640.0,0.9730615461996162,640.0,0.9730615461996162,0.0037626295084123825,0.005454818381453746,0.031223529411764706,0.038,0.003772661933303024,0.0031674772017557316,0.03126797385620915,0.02666666666666667
