FNTotalDishonest,FNTotalDishonest_HL,FNTotalHonest,FNTotalHonest_HL,QPQ2HL0,QPQ2HL1,QPQ2TH0,QPQ2TH1,QPQHL,QPQTH,QPQversion,UtilityDishonest,UtilityDishonest_HL,UtilityHonest,UtilityHonest_HL,alpha,betafactor,clusters,numliars,playerperclusters,players,rounds
0.009,0.02,0.01173015873015873,0.011146384479717813,,,,,100,0.97,1,0.0009539373458204413,0.00021692849087529196,0.00034766683408706325,0.0003594265839696581,,1.05,8,1,64,64,1000
0.0,0.0,0.000873015873015873,0.0006525573192239859,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.00013024091423747007,0.00021149844273864077,0.0002764548150094119,0.00027044150046352686,1.0,1.05,8,1,8,64,1000
0.002,0.012222222222222223,0.010126984126984127,0.010388007054673722,,,,,100,0.97,1,0.0002638250229277701,0.00038722344527869094,0.0002769811725839393,0.0002783997602180173,,1.05,8,1,64,64,1000
0.023,0.03111111111111111,0.005333333333333333,0.004426807760141094,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.00015979227146838815,0.00027743516397273413,0.00025093514245821784,0.0002443396645388159,1.0,1.05,8,1,8,64,1000
0.0,0.006666666666666667,0.013698412698412698,0.013650793650793651,,,,,100,0.97,1,0.00016115551479758028,0.00010956278088220652,0.0003494202450325162,0.000347431258349308,,1.05,8,1,64,64,1000
0.0,0.0,0.0006666666666666666,0.0007231040564373897,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.00016115551479758028,0.00010956278088220652,0.0002673073485407143,0.00025718236052576105,1.0,1.05,8,1,8,64,1000
0.008,0.028888888888888888,0.010746031746031746,0.01074074074074074,,,,,100,0.97,1,0.00021696182717873214,0.0003586063517258284,0.000313338612398312,0.0003158898150303075,,1.05,8,1,64,64,1000
0.0,0.0,0.0008253968253968254,0.0003527336860670194,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.00021696182717873214,0.00032428472182056506,0.0002968692447747244,0.00029474684825840853,1.0,1.05,8,1,8,64,1000
0.001,0.015555555555555555,0.008873015873015873,0.008500881834215167,,,,,100,0.97,1,0.0002547655627810711,0.00032203749559572934,0.00029705844876888913,0.0003015352983574944,,1.05,8,1,64,64,1000
0.002,0.0,0.011666666666666667,0.011340388007054674,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0005386111925329291,0.0003437418108293157,0.0003533323900439123,0.00032786587085804886,1.0,1.05,8,1,8,64,1000
0.006,0.006666666666666667,0.009841269841269842,0.009770723104056437,,,,,100,0.97,1,0.00011677776469942958,0.0001297530718882551,0.0003174855212520372,0.00030208555531231876,,1.05,8,1,64,64,1000
0.073,0.08,0.009968253968253968,0.011040564373897707,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,3.8640017694260285e-05,4.293335299362254e-05,0.00031455696233422496,0.00032216522546178516,1.0,1.05,8,1,8,64,1000
0.022,0.0022222222222222222,0.014587301587301588,0.016119929453262787,,,,,100,0.97,1,0.00023987801851061674,9.8023543072799e-05,0.0003660597800847962,0.0003782140815763844,,1.05,8,1,64,64,1000
0.0,0.0,0.0,0.0,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.00023987801851061674,0.0001667351089222476,0.0003148511033502375,0.00032298450606174173,1.0,1.05,8,1,8,64,1000
0.0,0.022222222222222223,0.013444444444444445,0.013932980599647267,,,,,100,0.97,1,0.00010338125531964492,0.00035811576442291087,0.0003023950082159788,0.0002995074963811394,,1.05,8,1,64,64,1000
0.0,0.0,1.5873015873015872e-05,0.0,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,9.029772546935989e-05,0.00034001372720325786,0.000322771364547419,0.000303645321942901,1.0,1.05,8,1,8,64,1000
0.009,0.0022222222222222222,0.01138095238095238,0.011604938271604939,,,,,100,0.97,1,0.00027829075103518797,0.000258312722630493,0.0003111276997022371,0.00030487256294256087,,1.05,8,1,64,64,1000
0.0,0.0,7.936507936507937e-05,3.527336860670194e-05,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.00029719321164890946,0.000258312722630493,0.00027773508854605014,0.000281486711258116,1.0,1.05,8,1,8,64,1000
