players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest
64,8,64,0,1,,500,1.25,100,0.97,,,,,0.0002787775554516413,,0.012875,
64,8,16,0,2,1.0,500,1.25,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002676743768885651,,0.0,
64,8,64,0,1,,500,1.25,100,0.97,,,,,0.0002576573034203803,,0.00825,
64,8,16,0,2,1.0,500,1.25,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00023916683349427346,,3.125e-05,
64,8,64,0,1,,500,1.25,100,0.97,,,,,0.0002796587861418134,,0.00484375,
64,8,16,0,2,1.0,500,1.25,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002598652942604569,,0.0,
64,8,64,0,1,,500,1.25,100,0.97,,,,,0.0003141415219819784,,0.013,
64,8,16,0,2,1.0,500,1.25,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.000252683749260368,,0.0003125,
64,8,64,0,1,,500,1.25,100,0.97,,,,,0.0003126058466602607,,0.01534375,
64,8,16,0,2,1.0,500,1.25,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00026835540734429655,,0.008375,
64,8,64,0,1,,500,1.25,100,0.97,,,,,0.0002780550817494796,,0.01203125,
64,8,16,0,2,1.0,500,1.25,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00032312444257129243,,0.000875,
64,8,64,0,1,,500,1.25,100,0.97,,,,,0.00029843151185068487,,0.0111875,
64,8,16,0,2,1.0,500,1.25,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00023004806983616385,,0.00209375,
64,8,64,0,1,,500,1.25,100,0.97,,,,,0.0003235196996635683,,0.01084375,
64,8,16,0,2,1.0,500,1.25,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003177088173413488,,0.000875,
64,8,64,0,1,,500,1.25,100,0.97,,,,,0.00039604346697076105,,0.0143125,
64,8,16,0,2,1.0,500,1.25,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003043531627612233,,0.00396875,
64,8,64,0,1,,500,1.25,100,0.97,,,,,0.0002923855922806736,,0.01109375,
64,8,16,0,2,1.0,500,1.25,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00023801541642268676,,3.125e-05,
64,8,64,0,1,,500,1.25,100,0.97,,,,,0.0003582711371560128,,0.01840625,
64,8,16,0,2,1.0,500,1.25,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003196283488268615,,0.0008125,
64,8,64,0,1,,500,1.25,100,0.97,,,,,0.00029319861664089914,,0.00696875,
64,8,16,0,2,1.0,500,1.25,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002847418719613496,,0.00025,
