players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0009497771334436502,,0.000375,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0009723967236265964,,0.008625,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0008996100150148554,,0.0013125,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0011531856891300444,,0.0069375,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.001047835328266783,,0.0,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0011236884023988235,,0.015,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0009609426643658148,,0.0098125,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.001030723813632417,,0.00975,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0010514813961346348,,0.001125,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0011193886938595857,,0.0069375,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0009687594278907838,,0.000125,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0009822230003393318,,0.007875,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0011463877374228765,,6.25e-05,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0012365368281188594,,0.013375,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.000977856704865667,,0.0010625,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0011637254710097802,,0.00925,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0012761266187754975,,0.0285625,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0014106664165270968,,0.013125,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0010547137577551003,,0.0,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.000946729622817283,,0.0110625,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0009373105443913236,,0.0005625,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0011366126471250482,,0.011625,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0011076756132353562,,0.003375,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0010753301134981865,,0.008125,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0010333064345843324,,0.013875,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0010502241686239932,,0.00875,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0011794669960738025,,0.0170625,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0009889172938223442,,0.005625,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.001027859104778489,,0.0020625,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.000915554815878306,,0.007,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0011043811678050645,,0.0018125,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.001053990117149687,,0.0108125,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0009754142209518978,,0.0009375,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0011472164184510452,,0.0125,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0011829672604327496,,0.0175625,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0010428228906610851,,0.00825,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.001127253655781471,,0.01075,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0011662906037915614,,0.0143125,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.001118627286265258,,0.0,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0012903263143683162,,0.01,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0011048836462900162,,0.000875,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0012060696504338896,,0.010625,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0011741502684710992,,0.0005625,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0010686613925194163,,0.0131875,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0009745609391102713,,0.0028125,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0012340711817629918,,0.011875,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0010058133293996245,,0.0013125,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0011569993327654286,,0.0075,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0013957036244452343,,0.0220625,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0009798469261472396,,0.0034375,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.001008058500128136,,0.0038125,
32,8,32,0,1,,500,1.25,100,0.97,,,,,0.0012535143976033644,,0.0165,
32,8,16,0,2,1.0,500,1.25,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0010255567538873678,,0.0001875,
