players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest
32,8,32,0,1,,500,1.5,100,0.97,,,,,0.0010342889119761862,,0.0121875,
32,8,16,0,2,1.0,500,1.5,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0010083162155336116,,0.0001875,
32,8,32,0,1,,500,1.5,100,0.97,,,,,0.001094167693552028,,0.00725,
32,8,16,0,2,1.0,500,1.5,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0011465421222099424,,0.018125,
32,8,32,0,1,,500,1.5,100,0.97,,,,,0.001060071954354122,,0.0104375,
32,8,16,0,2,1.0,500,1.5,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0010627135978880386,,0.00075,
32,8,32,0,1,,500,1.5,100,0.97,,,,,0.001135259295221994,,0.00825,
32,8,16,0,2,1.0,500,1.5,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0010917029968085892,,0.000625,
32,8,32,0,1,,500,1.5,100,0.97,,,,,0.001245160994682753,,0.0105625,
32,8,16,0,2,1.0,500,1.5,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0010117654772376673,,0.001,
32,8,32,0,1,,500,1.5,100,0.97,,,,,0.000980230489397754,,0.007,
32,8,16,0,2,1.0,500,1.5,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.001022652915775695,,0.000375,
32,8,32,0,1,,500,1.5,100,0.97,,,,,0.0012008391098981687,,0.01275,
32,8,16,0,2,1.0,500,1.5,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0010200241999431545,,0.00125,
32,8,32,0,1,,500,1.5,100,0.97,,,,,0.0010926437053909164,,0.01,
32,8,16,0,2,1.0,500,1.5,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0009562614273217246,,0.000875,
32,8,32,0,1,,500,1.5,100,0.97,,,,,0.0010801328887907495,,0.0094375,
32,8,16,0,2,1.0,500,1.5,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0012366032590449944,,0.00025,
32,8,32,0,1,,500,1.5,100,0.97,,,,,0.0013820039462088133,,0.010375,
32,8,16,0,2,1.0,500,1.5,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0011247582699991582,,0.0005,
32,8,32,0,1,,500,1.5,100,0.97,,,,,0.00098939504689901,,0.0123125,
32,8,16,0,2,1.0,500,1.5,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.0009396285446572034,,0.0003125,
32,8,32,0,1,,500,1.5,100,0.97,,,,,0.0011329790701832413,,0.011625,
32,8,16,0,2,1.0,500,1.5,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.001024338135561462,,0.002,
32,8,32,0,1,,500,1.5,100,0.97,,,,,0.001168489468791008,,0.009625,
32,8,16,0,2,1.0,500,1.5,100,0.97,266.0,0.9792868137050521,266.0,0.9792868137050521,0.001046956339717379,,0.0005,
32,8,32,0,1,,500,1.5,100,0.97,,,,,0.0010807328057999914,,0.0116875,
