FNTotalDishonest,FNTotalDishonest_HL,FNTotalHonest,FNTotalHonest_HL,QPQ2HL0,QPQ2HL1,QPQ2TH0,QPQ2TH1,QPQHL,QPQTH,QPQversion,UtilityDishonest,UtilityDishonest_HL,UtilityHonest,UtilityHonest_HL,alpha,betafactor,clusters,numliars,playerperclusters,players,rounds
0.0485,0.006111111111111111,0.010033333333333333,0.013537037037037037,,,,,100,0.97,1,0.0008765102061374274,0.00070131399272834,0.00032721900812456847,0.0003442738976176933,,1.2,8,4,64,64,1000
0.0,0.0,0.00031666666666666665,0.0003148148148148148,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0014608149052366573,0.0006277751436326337,0.00026441703422309,0.0003328968562597548,1.0,1.2,8,4,8,64,1000
0.02575,0.016666666666666666,0.014016666666666667,0.015462962962962963,,,,,100,0.97,1,0.0007998517480291692,0.00041886828006625673,0.00034671341309749763,0.00038006004043144177,,1.2,8,4,64,64,1000
0.01775,0.0,0.0105,0.012555555555555556,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0005565451594121194,0.0003145068492569525,0.00030412743729991835,0.00032261450905065724,1.0,1.2,8,4,8,64,1000
0.03225,0.005555555555555556,0.01165,0.01425925925925926,,,,,100,0.97,1,0.00014122429639276346,0.0003033226077784354,0.0003233301466030041,0.0003184534808035878,,1.2,8,4,64,64,1000
0.002,0.0,0.0019,0.001925925925925926,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0010543028285450809,0.0003434817801450738,0.0003154687597695935,0.00036622177227713153,1.0,1.2,8,4,8,64,1000
0.06175,0.006388888888888889,0.009833333333333333,0.013333333333333334,,,,,100,0.97,1,0.0005009680243558989,0.00026393426526007645,0.0003557972405486072,0.0003686365399882451,,1.2,8,4,64,64,1000
0.0,0.0,1.6666666666666667e-05,0.0,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0018088035682488526,0.0002442287375419492,0.000264521867113734,0.0003819699373833091,1.0,1.2,8,4,8,64,1000
0.0415,0.005,0.013466666666666667,0.016944444444444446,,,,,100,0.97,1,0.0002276806679138105,0.00016875615968499032,0.0003526701643847602,0.00036390988480875804,,1.2,8,4,64,64,1000
0.001,0.0,0.0044,0.003907407407407407,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.00041927708903726814,0.00022550043737503602,0.0003776824358020062,0.0003917807684206379,1.0,1.2,8,4,8,64,1000
0.05225,0.005555555555555556,0.0145,0.018462962962962962,,,,,100,0.97,1,0.000979586431899512,0.00037466161221245004,0.0003723714365181132,0.00040556301578306936,,1.2,8,4,64,64,1000
0.0,0.001388888888888889,0.002,0.0016666666666666668,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.001048250310005914,0.00026704315702850994,0.000298826869950851,0.00034593895308877924,1.0,1.2,8,4,8,64,1000
0.0575,0.008888888888888889,0.011583333333333333,0.014722222222222222,,,,,100,0.97,1,0.0010018743365087443,0.0002982293250467084,0.0003582493904199368,0.00039355229065664386,,1.2,8,4,64,64,1000
0.00125,0.0,0.0007166666666666667,0.0,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0017941911488888183,0.0003064592963555373,0.000331683019741511,0.0004392028353362593,1.0,1.2,8,4,8,64,1000
0.06525,0.01138888888888889,0.014083333333333333,0.018685185185185187,,,,,100,0.97,1,0.0006793081654981913,0.00042855623190348374,0.00041028904125235157,0.0004412158342531752,,1.2,8,4,64,64,1000
0.01875,0.0,0.016916666666666667,0.020166666666666666,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0012291400334751568,0.0008396951035743741,0.00037931771313004,0.0004266481599816385,1.0,1.2,8,4,8,64,1000
0.05675,0.021666666666666667,0.017133333333333334,0.02062962962962963,,,,,100,0.97,1,0.0006730355208818402,0.00019467879318096716,0.0004532244477105577,0.0005134860608615103,,1.2,8,4,64,64,1000
0.0,0.0,5e-05,0.0,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0011885627043569855,0.0003560360330460869,0.00028744229583785926,0.0003575975280130052,1.0,1.2,8,4,8,64,1000
0.05475,0.0038888888888888888,0.013333333333333334,0.017314814814814814,,,,,100,0.97,1,0.0005458076237608082,0.000244627557479723,0.00035367717587764204,0.00037084779346458673,,1.2,8,4,64,64,1000
0.0,0.0,0.0,0.0,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0001881623073096021,0.00025254323606833115,0.0002594236147989535,0.00025600438859509317,1.0,1.2,8,4,8,64,1000
0.05675,0.020833333333333332,0.0149,0.017611111111111112,,,,,100,0.97,1,0.0008469059159219792,0.0005784165785724084,0.0003865208634903926,0.0004260212642515531,,1.2,8,4,64,64,1000
0.00125,0.0,0.0013666666666666666,0.00025925925925925926,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0011163030019692806,0.00019379616290671233,0.00030903564268967214,0.00038022172528437306,1.0,1.2,8,4,8,64,1000
0.049,0.008055555555555555,0.013366666666666667,0.01724074074074074,,,,,100,0.97,1,0.000842063283367505,0.00023043581249746481,0.00028052262819271135,0.00033238773166331816,,1.2,8,4,64,64,1000
0.0,0.0,8.333333333333333e-05,1.8518518518518518e-05,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0010862314864813728,0.00035962360369254197,0.0002478184333696535,0.00029750180790952393,1.0,1.2,8,4,8,64,1000
0.064,0.008611111111111111,0.008366666666666666,0.012,,,,,100,0.97,1,0.0006279665667775268,0.0005296927140431456,0.0003255254925627562,0.0003338490174521202,,1.2,8,4,64,64,1000
0.0,0.0,0.0014833333333333332,0.000925925925925926,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.000835896876564458,0.0002678688964857718,0.0003199390348422072,0.0003708173067989272,1.0,1.2,8,4,8,64,1000
0.07175,0.0125,0.011216666666666666,0.015648148148148147,,,,,100,0.97,1,0.0007456143887918052,0.0005241773688547825,0.0003224007394669851,0.000352892469206384,,1.2,8,4,64,64,1000
0.03925,0.0,0.00915,0.013,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0005228181610589576,0.00046216687888460276,0.0003305482469440484,0.0003496066365157565,1.0,1.2,8,4,8,64,1000
0.034,0.011944444444444445,0.01215,0.014574074074074074,,,,,100,0.97,1,0.0007025201985603922,0.00032485055703590873,0.0003113702058944674,0.00035012219858051875,,1.2,8,4,64,64,1000
0.0,0.0,0.00031666666666666665,0.0,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0010896720579259265,0.0007095049565705207,0.00029821288509530576,0.00031583999468848826,1.0,1.2,8,4,8,64,1000
0.042,0.015,0.009883333333333333,0.012333333333333333,,,,,100,0.97,1,0.0005070030711308855,0.0004385036045076217,0.00031589078157252896,0.0003294204094332245,,1.2,8,4,64,64,1000
0.0,0.0,1.6666666666666667e-05,0.0,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0009343464702739392,0.00024058056666766852,0.0002699181796415159,0.0003161892353377541,1.0,1.2,8,4,8,64,1000
0.03925,0.014444444444444444,0.011816666666666666,0.014314814814814815,,,,,100,0.97,1,0.0004646265847914153,0.000534583030814195,0.0003353817348214125,0.0003352169785350221,,1.2,8,4,64,64,1000
0.038,0.0,0.009683333333333334,0.013277777777777777,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0014699864869490867,0.00028809295937931963,0.0003243983307779724,0.00041394901849622483,1.0,1.2,8,4,8,64,1000
0.0645,0.0075,0.0097,0.013277777777777777,,,,,100,0.97,1,0.000439834488374125,0.00031620598428548896,0.00027358981470645174,0.0002713500906306008,,1.2,8,4,64,64,1000
0.02025,0.0,0.013566666666666666,0.015444444444444445,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0010179471123069326,0.00034536218663317787,0.0003151060284457328,0.00037324699080129776,1.0,1.2,8,4,8,64,1000
0.06,0.0175,0.013883333333333333,0.01785185185185185,,,,,100,0.97,1,5.8716099178275305e-05,0.00020823754310798315,0.0003533470015030484,0.0003403506970350969,,1.2,8,4,64,64,1000
0.0,0.0,0.013166666666666667,0.014166666666666666,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0010285221934442084,0.00027388908626598956,0.0003043512381481298,0.0003685351389626609,1.0,1.2,8,4,8,64,1000
0.0685,0.01611111111111111,0.012433333333333333,0.016425925925925927,,,,,100,0.97,1,0.00047086892430001537,0.0002589787107441265,0.0003793221993945201,0.00037606039712794316,,1.2,8,4,64,64,1000
0.0,0.0,0.00015,0.00012962962962962963,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.002318103829050103,0.00028609959857243093,0.0003016524820306474,0.00045001286304864233,1.0,1.2,8,4,8,64,1000
0.069,0.014444444444444444,0.012466666666666666,0.01762962962962963,,,,,100,0.97,1,0.0007775955213643611,0.0006331171384583831,0.0003381562099219221,0.0003603876663646026,,1.2,8,4,64,64,1000
0.0,0.0,0.0,0.0,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0010080395418022798,0.00030390693369259595,0.00029108210387433076,0.00034710037851373276,1.0,1.2,8,4,8,64,1000
0.027,0.04,0.011933333333333334,0.010925925925925926,,,,,100,0.97,1,6.856496618084201e-05,0.00019397119672629018,0.0003500926051590296,0.00035098635463859715,,1.2,8,4,64,64,1000
0.0,0.0,1.6666666666666667e-05,0.0,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0008296442712711873,0.0006857775801738973,0.0003228929998077785,0.00034505484259467726,1.0,1.2,8,4,8,64,1000
0.04375,0.025277777777777777,0.015316666666666666,0.01753703703703704,,,,,100,0.97,1,0.0004981670683513813,0.0003522750474395683,0.0004049952553423514,0.00042234912733493077,,1.2,8,4,64,64,1000
0.00025,0.0,0.00023333333333333333,0.0,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0006535028406208294,0.00015558928692074704,0.00028326244219890016,0.00032621870141885526,1.0,1.2,8,4,8,64,1000
0.08025,0.042777777777777776,0.0111,0.014444444444444444,,,,,100,0.97,1,0.0008430923721170674,0.00020282427185114847,0.0003015210797507069,0.00035697239925087357,,1.2,8,4,64,64,1000
0.06425,0.042777777777777776,0.014983333333333333,0.01751851851851852,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0011216541362318905,0.0008835824988490411,0.00037977599912794135,0.0003878862278551986,1.0,1.2,8,4,8,64,1000
