players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,FNTotalHonest_LL,FNTotalDishonest_LL,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
16,8,16,1,1,,2000,1.2,100,0.97,,,,,0.057803584143617595,0.05541834408842919,0.03729824561403509,0.26210526315789473,,,0.057803584143617595,0.05541834408842919,0.03729824561403509,0.26210526315789473
16,8,2,1,2,1.0,2000,1.2,100,0.97,160.0,0.9848857801796105,160.0,0.9848857801796105,0.057618776453940965,0.059217217858026985,0.020736842105263158,0.3157894736842105,0.020736842105263158,0.3157894736842105,0.057618776453940965,0.059217217858026985,0.020736842105263158,0.3157894736842105
16,8,16,1,1,,2000,1.2,100,0.97,,,,,0.05798902942286453,0.054261379485706085,0.03333333333333333,0.2863157894736842,,,0.05798902942286453,0.054261379485706085,0.03333333333333333,0.2863157894736842
16,8,2,1,2,1.0,2000,1.2,100,0.97,160.0,0.9848857801796105,160.0,0.9848857801796105,0.059299725530588106,0.020378845122638482,0.0496140350877193,0.6489473684210526,0.01743859649122807,0.2905263157894737,0.059299725530588106,0.020378845122638482,0.0496140350877193,0.6489473684210526
16,8,16,1,1,,2000,1.2,100,0.97,,,,,0.05659962088736213,0.06081051888093921,0.048842105263157895,0.22263157894736843,,,0.05659962088736213,0.06081051888093921,0.048842105263157895,0.22263157894736843
16,8,2,1,2,1.0,2000,1.2,100,0.97,160.0,0.9848857801796105,160.0,0.9848857801796105,0.05701698224661232,0.062467251019484984,0.02950877192982456,0.26105263157894737,0.02950877192982456,0.26105263157894737,0.05701698224661232,0.062467251019484984,0.02950877192982456,0.26105263157894737
16,8,16,1,1,,2000,1.2,100,0.97,,,,,0.05738290966131674,0.06262266543912494,0.02894736842105263,0.20842105263157895,,,0.05738290966131674,0.06262266543912494,0.02894736842105263,0.20842105263157895
16,8,2,1,2,1.0,2000,1.2,100,0.97,160.0,0.9848857801796105,160.0,0.9848857801796105,0.05850479907465464,0.05505230528656479,0.01263157894736842,0.2694736842105263,0.01263157894736842,0.2694736842105263,0.05850479907465464,0.05505230528656479,0.01263157894736842,0.2694736842105263
16,8,16,1,1,,2000,1.2,100,0.97,,,,,0.0579461659245479,0.05222064126024631,0.024982456140350877,0.3352631578947368,,,0.0579461659245479,0.05222064126024631,0.024982456140350877,0.3352631578947368
16,8,2,1,2,1.0,2000,1.2,100,0.97,160.0,0.9848857801796105,160.0,0.9848857801796105,0.05806676571067748,0.05375371843472981,0.013473684210526317,0.47157894736842104,0.013473684210526317,0.47157894736842104,0.05806676571067748,0.05375371843472981,0.013473684210526317,0.47157894736842104
