players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,FNTotalHonest_LL,FNTotalDishonest_LL,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
16,8,16,0,1,,2000,1.2,100,0.97,,,,,0.05774902543277248,,0.028519736842105264,,,,0.05774902543277248,,0.028519736842105264,
16,8,2,0,2,1.0,2000,1.2,100,0.97,160.0,0.9848857801796105,160.0,0.9848857801796105,0.05831466223200802,,0.01786184210526316,,0.01786184210526316,,0.05831466223200802,,0.01786184210526316,
16,8,16,0,1,,2000,1.2,100,0.97,,,,,0.05809904061424887,,0.026776315789473683,,,,0.05809904061424887,,0.026776315789473683,
16,8,2,0,2,1.0,2000,1.2,100,0.97,160.0,0.9848857801796105,160.0,0.9848857801796105,0.058485778090285136,,0.009210526315789473,,0.009210526315789473,,0.058485778090285136,,0.009210526315789473,
16,8,16,0,1,,2000,1.2,100,0.97,,,,,0.057540882269738726,,0.03661184210526316,,,,0.057540882269738726,,0.03661184210526316,
16,8,2,0,2,1.0,2000,1.2,100,0.97,160.0,0.9848857801796105,160.0,0.9848857801796105,0.05842794751809354,,0.01651315789473684,,0.01651315789473684,,0.05842794751809354,,0.01651315789473684,
16,8,16,0,1,,2000,1.2,100,0.97,,,,,0.057920297970317294,,0.027467105263157893,,,,0.057920297970317294,,0.027467105263157893,
16,8,2,0,2,1.0,2000,1.2,100,0.97,160.0,0.9848857801796105,160.0,0.9848857801796105,0.05850410515583754,,0.011217105263157895,,0.011217105263157895,,0.05850410515583754,,0.011217105263157895,
16,8,16,0,1,,2000,1.2,100,0.97,,,,,0.057732309503236975,,0.033092105263157895,,,,0.057732309503236975,,0.033092105263157895,
16,8,2,0,2,1.0,2000,1.2,100,0.97,160.0,0.9848857801796105,160.0,0.9848857801796105,0.057968599390777614,,0.0225,,0.0225,,0.057968599390777614,,0.0225,
16,8,16,0,1,,2000,1.2,100,0.97,,,,,0.05776371780092384,,0.03513157894736842,,,,0.05776371780092384,,0.03513157894736842,
16,8,2,0,2,1.0,2000,1.2,100,0.97,160.0,0.9848857801796105,160.0,0.9848857801796105,0.05836013721976063,,0.021052631578947368,,0.021052631578947368,,0.05836013721976063,,0.021052631578947368,
16,8,16,0,1,,2000,1.2,100,0.97,,,,,0.05833316931157158,,0.022072368421052632,,,,0.05833316931157158,,0.022072368421052632,
16,8,2,0,2,1.0,2000,1.2,100,0.97,160.0,0.9848857801796105,160.0,0.9848857801796105,0.05861612991918144,,0.010197368421052632,,0.010197368421052632,,0.05861612991918144,,0.010197368421052632,
16,8,16,0,1,,2000,1.2,100,0.97,,,,,0.05797418871477688,,0.02832236842105263,,,,0.05797418871477688,,0.02832236842105263,
