players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
64,8,64,4,1,,1000,1.2,100,0.97,,,,,0.00030489142557324207,0.0007749751051096234,0.01065,0.1005,0.0003068845926659729,0.0006507089293020327,0.010777777777777778,0.10722222222222222
64,8,8,4,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00037236392873642903,0.0008510679420029918,0.007983333333333334,0.0835,0.0003625479532773748,0.000945631046669991,0.007740740740740741,0.08416666666666667
64,8,64,4,1,,1000,1.2,100,0.97,,,,,0.00037013358079949067,0.0008001424068576105,0.011733333333333333,0.08225,0.00037572390531507416,0.0008836542057383529,0.012037037037037037,0.09027777777777778
64,8,8,4,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00040379044854575946,0.000619669366526966,0.00745,0.0705,0.0004038744074877562,0.00068312860537097,0.008203703703703704,0.07805555555555556
64,8,64,4,1,,1000,1.2,100,0.97,,,,,0.000419816532838883,0.000384931141488591,0.014716666666666666,0.05375,0.0004153519175044909,0.0004267289471167246,0.014685185185185185,0.058888888888888886
64,8,8,4,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00025407989622348523,0.0012133780711059824,0.0025,0.00125,0.0002498984132418256,0.0013472255355804928,0.002648148148148148,0.0
64,8,64,4,1,,1000,1.2,100,0.97,,,,,0.0004164467173578517,0.00048394276741506965,0.012816666666666667,0.0605,0.0004354977207180793,0.0005345160590254444,0.013481481481481481,0.06722222222222222
64,8,8,4,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00037330525847113733,0.000906154114022031,0.0009333333333333333,0.0,0.0003747028683599189,0.0010036397774776237,0.0,0.0
64,8,64,4,1,,1000,1.2,100,0.97,,,,,0.00032763963098173036,0.0003754868076899844,0.011866666666666666,0.04475,0.00033429255255113503,0.000394193385621103,0.012296296296296296,0.04805555555555555
64,8,8,4,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00027635525949563455,0.0005859427445466743,0.00035,0.0,0.0002768467783297513,0.0006280333154618696,0.0,0.0
64,8,64,4,1,,1000,1.2,100,0.97,,,,,0.0003996437466045568,0.0011337910645347793,0.01265,0.0615,0.0004070684635364754,0.0012548029816137236,0.012777777777777779,0.06833333333333333
64,8,8,4,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00045342998430201423,0.00042678039008898404,0.018916666666666665,0.0885,0.0004718492444636412,0.0004692355655628402,0.020944444444444446,0.09833333333333333
64,8,64,4,1,,1000,1.2,100,0.97,,,,,0.000390658804580385,0.0002308498994445183,0.01115,0.03525,0.0003979732587122969,0.00025106922733351814,0.011314814814814814,0.03888888888888889
64,8,8,4,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003648147685287197,0.0005115671990995163,0.00825,0.09025,0.0003693069763517591,0.0005629773380612936,0.008833333333333334,0.09805555555555556
64,8,64,4,1,,1000,1.2,100,0.97,,,,,0.00032171757842810116,0.0009426246217473095,0.010866666666666667,0.05425,0.0003164627311495149,0.0005662090449716005,0.011296296296296296,0.059166666666666666
64,8,8,4,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003089760507730426,0.00029703656804799794,0.009283333333333333,0.094,0.0003116714275546081,0.0003265165595035049,0.009722222222222222,0.10416666666666667
64,8,64,4,1,,1000,1.2,100,0.97,,,,,0.0002993332169195338,0.0011076886119616273,0.011183333333333333,0.04925,0.0002956196143103607,0.001201496396305747,0.011111111111111112,0.05333333333333334
64,8,8,4,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002612764285025923,0.0011852709979373224,0.0003,0.0,0.0002622542688178302,0.0012876990473898525,5.555555555555556e-05,0.0
64,8,64,4,1,,1000,1.2,100,0.97,,,,,0.000356353022962156,0.001232723462631509,0.010466666666666668,0.08175,0.0003496058016305805,0.0013540577586551826,0.010962962962962963,0.08583333333333333
64,8,8,4,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00032629417463106073,0.002727462416331651,0.00013333333333333334,0.0,0.0003312762728622108,0.0027602277346373593,5.555555555555556e-05,0.0
64,8,64,4,1,,1000,1.2,100,0.97,,,,,0.0003386559056928735,0.0004613147525662944,0.01165,0.0865,0.0003493266308100499,0.0005066158040940129,0.012148148148148148,0.09194444444444444
64,8,8,4,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003630716443692669,0.00016249828128200646,0.008616666666666667,0.099,0.0003761548169812389,0.00017459750266702635,0.00924074074074074,0.11
64,8,64,4,1,,1000,1.2,100,0.97,,,,,0.00034908169954587083,6.1016718574672475e-05,0.01305,0.04425,0.0003593919355897854,5.551410495301686e-05,0.014074074074074074,0.043333333333333335
64,8,8,4,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00031455727814198967,0.0006771828621486677,0.006633333333333333,0.07075,0.0003211695075397149,0.0007401431533685672,0.00712962962962963,0.07861111111111112
64,8,64,4,1,,1000,1.2,100,0.97,,,,,0.00031798583951685844,0.000998610992391416,0.012333333333333333,0.07625,0.00032361345793128934,0.001098442459543268,0.01324074074074074,0.07666666666666666
64,8,8,4,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003237126301306089,0.00022113252253051457,0.00975,0.09325,0.00032850000357862515,0.000238951050596802,0.01011111111111111,0.09638888888888889
