FNTotalDishonest,FNTotalDishonest_HL,FNTotalHonest,FNTotalHonest_HL,QPQ2HL0,QPQ2HL1,QPQ2TH0,QPQ2TH1,QPQHL,QPQTH,QPQversion,UtilityDishonest,UtilityDishonest_HL,UtilityHonest,UtilityHonest_HL,alpha,betafactor,clusters,numliars,playerperclusters,players,rounds
0.069,0.07666666666666666,0.011682539682539683,0.012292768959435625,,,,,100,0.97,1,0.00010258693330114821,0.00010614987752245984,0.00030579827124343426,0.000314558298912903,,1.2,8,1,64,64,1000
0.0,0.0,0.002349206349206349,0.0009347442680776014,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0013743992991832705,0.0015138047358405208,0.00027136520209218096,0.0002677488592995832,1.0,1.2,8,1,8,64,1000
0.082,0.0011111111111111111,0.010396825396825397,0.011516754850088183,,,,,100,0.97,1,0.00015806475123395923,0.0002728377817452014,0.0003189062667295589,0.0003211246591426907,,1.2,8,1,64,64,1000
0.0,0.0,0.010238095238095239,0.01126984126984127,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0011145716481337433,0.0002728377817452014,0.00030266595134012514,0.0003212176818281245,1.0,1.2,8,1,8,64,1000
0.067,0.0033333333333333335,0.01219047619047619,0.013827160493827161,,,,,100,0.97,1,0.000117011680307886,0.00022701434609126534,0.00032722948238397235,0.00033661564129666547,,1.2,8,1,64,64,1000
0.071,0.0,0.011301587301587302,0.013527336860670194,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,1.816947060331364e-05,0.00019913299005646252,0.00036582940253124626,0.0003627679095637778,1.0,1.2,8,1,8,64,1000
0.062,0.0,0.012587301587301588,0.013880070546737214,,,,,100,0.97,1,6.555654124764254e-05,0.0002288542493283775,0.0003459353776934979,0.00032899899826563167,,1.2,8,1,64,64,1000
0.0,0.0,0.005682539682539682,0.006313932980599647,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.0029962025319289053,0.0002504152348444112,0.0002996317899017003,0.0003473405852907977,1.0,1.2,8,1,8,64,1000
0.038,0.006666666666666667,0.008444444444444444,0.009347442680776015,,,,,100,0.97,1,0.0015933466470629298,0.0001299993656398885,0.0002889441966260272,0.0003187423833783482,,1.2,8,1,64,64,1000
0.0,0.0,0.001142857142857143,0.0009347442680776014,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.002417698159982226,0.00016315978858738502,0.00028880799546071963,0.0003221267924433453,1.0,1.2,8,1,8,64,1000
0.013,0.0033333333333333335,0.012142857142857143,0.012962962962962963,,,,,100,0.97,1,0.00012040107415923562,0.00010377962458008556,0.00030790644178606215,0.00032190503730595513,,1.2,8,1,64,64,1000
0.0,0.015555555555555555,0.002619047619047619,0.0022222222222222222,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,0.00012040107415923562,5.267143993962775e-05,0.0002599647723562427,0.0002668022009921802,1.0,1.2,8,1,8,64,1000
0.044,0.006666666666666667,0.011793650793650794,0.01271604938271605,,,,,100,0.97,1,0.0021402472116532796,0.0003946085051511801,0.000313597894283516,0.00035231583406747965,,1.2,8,1,64,64,1000
