players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,FNTotalHonest_LL,FNTotalDishonest_LL,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
256,2,256,1,1,,2000,1.2,100,0.97,,,,,0.003826929578309871,0.004063831805653001,0.030953560371517027,0.23842105263157895,,,0.003826929578309871,0.004063831805653001,0.030953560371517027,0.23842105263157895
256,2,128,1,2,1.0,2000,1.2,100,0.97,196.0,0.9848857801796105,196.0,0.9848857801796105,0.0038546816980653447,0.004658342550544738,0.016119711042311663,0.3310526315789474,0.016119711042311663,0.3310526315789474,0.0038546816980653447,0.004658342550544738,0.016119711042311663,0.3310526315789474
256,2,256,1,1,,2000,1.2,100,0.97,,,,,0.003831016048219605,0.0026199789729448486,0.030615067079463366,0.24210526315789474,,,0.003831016048219605,0.0026199789729448486,0.030615067079463366,0.24210526315789474
256,2,128,1,2,1.0,2000,1.2,100,0.97,196.0,0.9848857801796105,196.0,0.9848857801796105,0.0038735444432174385,0.002780080546884927,0.014846233230134159,0.38421052631578945,0.014846233230134159,0.38421052631578945,0.0038735444432174385,0.002780080546884927,0.014846233230134159,0.38421052631578945
256,2,256,1,1,,2000,1.2,100,0.97,,,,,0.003842930639144354,0.002616605982460441,0.02890608875128999,0.16473684210526315,,,0.003842930639144354,0.002616605982460441,0.02890608875128999,0.16473684210526315
256,2,128,1,2,1.0,2000,1.2,100,0.97,196.0,0.9848857801796105,196.0,0.9848857801796105,0.0038773298647906415,0.0035506329039786916,0.01455108359133127,0.21736842105263157,0.014480908152734779,0.21736842105263157,0.0038773298647906415,0.0035506329039786916,0.01455108359133127,0.21736842105263157
256,2,256,1,1,,2000,1.2,100,0.97,,,,,0.003842137086141343,0.0031278029058486286,0.028837977296181632,0.32842105263157895,,,0.003842137086141343,0.0031278029058486286,0.028837977296181632,0.32842105263157895
256,2,128,1,2,1.0,2000,1.2,100,0.97,196.0,0.9848857801796105,196.0,0.9848857801796105,0.0038688880743057053,0.0024492186137144594,0.013393188854489164,0.41526315789473683,0.013393188854489164,0.41526315789473683,0.0038688880743057053,0.0024492186137144594,0.013393188854489164,0.41526315789473683
256,2,256,1,1,,2000,1.2,100,0.97,,,,,0.003838912035658242,0.0016263386107170457,0.02903199174406605,0.16631578947368422,,,0.003838912035658242,0.0016263386107170457,0.02903199174406605,0.16631578947368422
256,2,128,1,2,1.0,2000,1.2,100,0.97,196.0,0.9848857801796105,196.0,0.9848857801796105,0.003864504807873265,0.0036987220461558046,0.014705882352941176,0.21842105263157896,0.014705882352941176,0.21842105263157896,0.003864504807873265,0.0036987220461558046,0.014705882352941176,0.21842105263157896
256,2,256,1,1,,2000,1.2,100,0.97,,,,,0.003840237250245595,0.004192048563985411,0.029174406604747162,0.15789473684210525,,,0.003840237250245595,0.004192048563985411,0.029174406604747162,0.15789473684210525
