FNTotalDishonest,FNTotalDishonest_HL,FNTotalHonest,FNTotalHonest_HL,QPQ2HL0,QPQ2HL1,QPQ2TH0,QPQ2TH1,QPQHL,QPQTH,QPQversion,UtilityDishonest,UtilityDishonest_HL,UtilityHonest,UtilityHonest_HL,alpha,betafactor,clusters,numliars,playerperclusters,players,rounds
0.028,0.025555555555555557,0.012603921568627451,0.01314161220043573,,,,,100,0.97,1,4.4263671891832115e-06,9.102990838935929e-06,4.085599811218945e-05,4.364723083382352e-05,,1.2,8,1,256,256,1000
0.0,0.0033333333333333335,0.0013294117647058823,0.001028322440087146,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,6.771345766692815e-05,9.102990838935929e-06,2.6883889666691493e-05,2.4504746395446962e-05,1.0,1.2,8,1,32,256,1000
0.057,0.0,0.010537254901960785,0.010688453159041395,,,,,100,0.97,1,1.059883000616657e-06,4.381137557777075e-05,4.730032913905302e-05,4.995887340134045e-05,,1.2,8,1,256,256,1000
0.0,0.0,4.705882352941177e-05,0.0,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,0.0010861196658089498,4.381137557777075e-05,1.9843816287042927e-05,2.049145319247707e-05,1.0,1.2,8,1,32,256,1000
0.083,0.0,0.010498039215686275,0.011028322440087146,,,,,100,0.97,1,4.149582530112772e-06,6.608792443702432e-06,3.0340169723013588e-05,2.7639142762942487e-05,,1.2,8,1,256,256,1000
0.0,0.0,3.92156862745098e-06,0.0,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,0.0012395321119882687,6.608792443702432e-06,2.086637522195639e-05,2.6575528147916208e-05,1.0,1.2,8,1,32,256,1000
0.02,0.0,0.0112,0.011198257080610022,,,,,100,0.97,1,0.0,7.697226745270303e-06,2.6294885191663424e-05,2.746785753523163e-05,,1.2,8,1,256,256,1000
0.0,0.0,0.0,0.0,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,0.0,7.697226745270303e-06,2.103801837387657e-05,1.806254120063916e-05,1.0,1.2,8,1,32,256,1000
0.022,0.0011111111111111111,0.01112156862745098,0.011586056644880174,,,,,100,0.97,1,7.0917072614744555e-06,1.8715210928301997e-06,3.6662794922295485e-05,3.872448951073007e-05,,1.2,8,1,256,256,1000
0.0,0.0,0.002564705882352941,0.0028453159041394336,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,7.0917072614744555e-06,9.355488043827971e-06,2.3476036249424385e-05,2.4111051287555715e-05,1.0,1.2,8,1,32,256,1000
0.066,0.0044444444444444444,0.011490196078431372,0.01200871459694989,,,,,100,0.97,1,1.2531670191044953e-06,6.623975030909761e-05,4.341992747727221e-05,4.337401158287529e-05,,1.2,8,1,256,256,1000
0.0,0.0022222222222222222,0.00025490196078431374,0.0002570806100217865,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,0.00039809570531898307,4.292395063729088e-05,1.6746826584363705e-05,1.812422621027203e-05,1.0,1.2,8,1,32,256,1000
0.035,0.023333333333333334,0.012505882352941176,0.012928104575163399,,,,,100,0.97,1,0.0,0.0,5.185468371268928e-05,5.322043759855537e-05,,1.2,8,1,256,256,1000
0.0,0.0,0.0015254901960784313,0.0016949891067538126,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,0.0,1.2439054548199429e-05,1.7504541980408853e-05,1.7398152656153603e-05,1.0,1.2,8,1,32,256,1000
0.094,0.014444444444444444,0.012086274509803922,0.012509803921568627,,,,,100,0.97,1,0.0,9.285711144115065e-06,3.25446349880514e-05,3.452619029347591e-05,,1.2,8,1,256,256,1000
0.0,0.0,3.92156862745098e-06,4.3572984749455335e-06,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,0.0,9.285711144115065e-06,1.885491531076125e-05,1.891349557708346e-05,1.0,1.2,8,1,32,256,1000
0.142,0.016666666666666666,0.011756862745098039,0.01261437908496732,,,,,100,0.97,1,0.0015219135601681276,9.577334883745544e-06,2.846841987904735e-05,3.676375538540797e-05,,1.2,8,1,256,256,1000
0.0,0.0,7.450980392156863e-05,0.0,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,0.0005963409556123094,9.577334883745544e-06,2.253155268110726e-05,2.6134262242635336e-05,1.0,1.2,8,1,32,256,1000
0.017,0.01888888888888889,0.0144,0.01468409586056645,,,,,100,0.97,1,0.0006045471860202502,3.00873216437594e-06,5.271358447619702e-05,4.379696785301572e-05,,1.2,8,1,256,256,1000
0.0,0.0,0.0004470588235294118,0.00037037037037037035,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,0.0002130476833584095,3.00873216437594e-06,2.5432832446210545e-05,2.526461560199704e-05,1.0,1.2,8,1,32,256,1000
0.031,0.005555555555555556,0.00900392156862745,0.009276688453159041,,,,,100,0.97,1,1.55110791604518e-06,6.723397080206824e-07,2.4026069874261098e-05,2.290238398625843e-05,,1.2,8,1,256,256,1000
0.0,0.0,0.0003568627450980392,0.0002962962962962963,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,1.55110791604518e-06,6.723397080206824e-07,2.084442527373576e-05,2.134475203256846e-05,1.0,1.2,8,1,32,256,1000
0.035,0.0,0.01244313725490196,0.01274074074074074,,,,,100,0.97,1,6.801619355789601e-07,3.68491033576896e-05,3.959260634427642e-05,3.6086859302004044e-05,,1.2,8,1,256,256,1000
0.0,0.0,0.00010980392156862745,4.3572984749455335e-06,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,0.0,3.68491033576896e-05,2.3797776167117383e-05,2.431532737352217e-05,1.0,1.2,8,1,32,256,1000
0.08,0.03,0.010647058823529412,0.011472766884531591,,,,,100,0.97,1,7.576731023462014e-08,2.664007413155225e-05,2.2543877441588433e-05,2.3077471455680745e-05,,1.2,8,1,256,256,1000
0.0,0.0,4.313725490196078e-05,0.0,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,7.576731023462014e-08,2.664007413155225e-05,2.108813551718929e-05,2.1510154683523645e-05,1.0,1.2,8,1,32,256,1000
0.058,0.015555555555555555,0.010529411764705883,0.011058823529411765,,,,,100,0.97,1,0.0,9.13067106321429e-06,3.315834221915765e-05,3.183132916525511e-05,,1.2,8,1,256,256,1000
0.0,0.0,0.0006901960784313725,0.000766884531590414,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,0.0,9.13067106321429e-06,1.855462219987957e-05,1.8746885234680924e-05,1.0,1.2,8,1,32,256,1000
0.023,0.0011111111111111111,0.013568627450980392,0.01391285403050109,,,,,100,0.97,1,2.2493042780225013e-07,2.825192800700877e-05,5.790750771146271e-05,5.919892454088462e-05,,1.2,8,1,256,256,1000
0.0,0.0,0.0018862745098039216,0.0020915032679738564,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,2.2493042780225013e-07,2.825192800700877e-05,2.6019265187636854e-05,2.6888608585460754e-05,1.0,1.2,8,1,32,256,1000
0.043,0.0022222222222222222,0.012792156862745098,0.013359477124183006,,,,,100,0.97,1,2.4245612197877352e-06,4.537174386420872e-08,5.24631357127996e-05,5.6275782666415977e-05,,1.2,8,1,256,256,1000
0.0,0.0,4.705882352941177e-05,4.793028322440087e-05,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,0.000151734644437997,1.0953241083892692e-05,1.8706776679142546e-05,1.5178864363445782e-05,1.0,1.2,8,1,32,256,1000
0.058,0.05,0.010898039215686274,0.011359477124183007,,,,,100,0.97,1,0.000563859608224781,2.849725556167409e-05,3.87943382402459e-05,4.3749323919082086e-05,,1.2,8,1,256,256,1000
0.0,0.021111111111111112,0.0019490196078431373,0.0017167755991285402,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,0.0,1.623385095432571e-05,2.7951980139766794e-05,2.5888143944768726e-05,1.0,1.2,8,1,32,256,1000
0.023,0.005555555555555556,0.011996078431372549,0.012505446623093682,,,,,100,0.97,1,3.688749921224588e-07,2.795934211233241e-05,4.192536620426655e-05,4.063396980417154e-05,,1.2,8,1,256,256,1000
0.0,0.0,0.00034509803921568626,0.00037472766884531593,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,0.001481457711048591,2.795934211233241e-05,2.874917824421605e-05,3.366426219524193e-05,1.0,1.2,8,1,32,256,1000
0.081,0.0,0.012576470588235295,0.013285403050108932,,,,,100,0.97,1,5.967133285578185e-08,8.179497315909945e-06,4.141792522136711e-05,4.009121503118785e-05,,1.2,8,1,256,256,1000
0.0,0.0,0.00018823529411764707,0.00013507625272331155,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,0.0005815883001530068,8.179497315909945e-06,2.8407132359268207e-05,2.5245752198128708e-05,1.0,1.2,8,1,32,256,1000
0.145,0.015555555555555555,0.012941176470588235,0.014374727668845316,,,,,100,0.97,1,1.2354681132237144e-05,0.001003381550770524,4.8804075143554914e-05,4.096972692538023e-05,,1.2,8,1,256,256,1000
0.0,0.0,0.0,0.0,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,1.2354681132237144e-05,7.63220262489391e-06,2.44945357036182e-05,2.4878651948231953e-05,1.0,1.2,8,1,32,256,1000
0.058,0.09111111111111111,0.01095686274509804,0.011215686274509805,,,,,100,0.97,1,1.949673745000102e-06,1.9837137813380418e-05,3.951977968203678e-05,4.02652446393781e-05,,1.2,8,1,256,256,1000
0.0,0.0,0.0002627450980392157,0.0002657952069716776,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,1.949673745000102e-06,1.9837137813380418e-05,2.8508886604670867e-05,2.8660085551270322e-05,1.0,1.2,8,1,32,256,1000
0.03,0.0044444444444444444,0.010890196078431372,0.011259259259259259,,,,,100,0.97,1,3.991058075930809e-06,1.7601309249235777e-05,3.573878020576149e-05,3.777251208426728e-05,,1.2,8,1,256,256,1000
0.0,0.0,0.0004980392156862745,0.0003093681917211329,640.0,640.0,0.9839146507980671,0.9839146507980671,100,0.97,2,3.991058075930809e-06,2.9850041368782627e-05,2.3341950103174665e-05,2.3687956755632855e-05,1.0,1.2,8,1,32,256,1000
