players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
64,8,64,3,1,,1000,1.2,100,0.97,,,,,0.0011293576099050376,0.0010743411603037387,0.009333333333333334,0.060229508196721314,0.0010976916900317126,0.0012472335572219727,0.059581056466302365,0.07740740740740741
64,8,8,3,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.002064243164878805,0.002875917685638031,0.14233333333333334,0.11237704918032787,0.00295712617760906,0.004852085758730077,0.12209471766848816,0.1237037037037037
64,8,64,3,1,,1000,1.2,100,0.97,,,,,0.0006264816336210671,0.0009815032375168817,0.003,0.06178688524590164,0.0009626226102625964,0.0009005936731130821,0.060109289617486336,0.10185185185185185
64,8,8,3,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0025521303633525647,0.00250404583134329,0.13366666666666666,0.11536065573770492,0.0027801794526120006,0.0018849477569252374,0.12404371584699453,0.12111111111111111
64,8,64,3,1,,1000,1.2,100,0.97,,,,,0.0008753813426356233,0.0011450720889504694,0.007666666666666666,0.06368852459016393,0.001208393742269412,0.0010915655634000797,0.06375227686703097,0.08185185185185186
64,8,8,3,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0018070148172280559,0.0026447659394915816,0.11933333333333333,0.1139344262295082,0.0027541454285715003,0.003725283264264188,0.12007285974499089,0.13333333333333333
64,8,64,3,1,,1000,1.2,100,0.97,,,,,0.001017728576928016,0.0009911907090123905,0.009,0.05619672131147541,0.0011087290237539445,0.00017994817630546128,0.05808743169398907,0.053703703703703705
64,8,8,3,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.002400226648329739,0.002596236417408444,0.13733333333333334,0.11614754098360655,0.002776750894794554,0.0031129669758297443,0.12508196721311476,0.11666666666666667
64,8,64,3,1,,1000,1.2,100,0.97,,,,,0.0005692797220503654,0.0012254475567802503,0.011666666666666667,0.062098360655737705,0.0012671175590976936,0.0012503007927446915,0.06424408014571949,0.05555555555555555
64,8,8,3,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0033107317735519975,0.002549140806952368,0.15666666666666668,0.11419672131147542,0.002833269666008513,0.002151992726005327,0.12296903460837887,0.12777777777777777
64,8,64,3,1,,1000,1.2,100,0.97,,,,,0.0005550075471568892,0.00110970097352604,0.005666666666666667,0.05263934426229508,0.0011039169952132561,0.0018508176649932521,0.05311475409836065,0.06074074074074074
64,8,8,3,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00268481429386121,0.002581154179348206,0.14133333333333334,0.1180327868852459,0.002662051826536159,0.003932653897574225,0.12520947176684882,0.12074074074074075
64,8,64,3,1,,1000,1.2,100,0.97,,,,,0.0006274019580311905,0.0011976164413258258,0.0036666666666666666,0.06408196721311475,0.0011797961712021745,0.0006635358392827329,0.0653551912568306,0.03851851851851852
64,8,8,3,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0022384972635113745,0.0027578259246981004,0.14466666666666667,0.11818032786885246,0.002861039052137496,0.004021820817483981,0.12497267759562841,0.12555555555555556
64,8,64,3,1,,1000,1.2,100,0.97,,,,,0.0007866132010189809,0.0012143520017252735,0.008,0.06454098360655738,0.0012469442216545138,0.0007691531964555326,0.06411657559198543,0.09333333333333334
64,8,8,3,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0019581810524443685,0.002505941962287892,0.12433333333333334,0.11509836065573771,0.002609467488629415,0.004421069329391645,0.12386156648451731,0.12703703703703703
64,8,64,3,1,,1000,1.2,100,0.97,,,,,0.0006099540839447299,0.0010388518361585527,0.004333333333333333,0.061327868852459014,0.001033964867590744,0.0012132223500445254,0.0614936247723133,0.05592592592592593
64,8,8,3,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.001803727093986477,0.0025204337644763094,0.128,0.11857377049180327,0.002640387184629062,0.0023106154561390647,0.12395264116575593,0.12925925925925927
64,8,64,3,1,,1000,1.2,100,0.97,,,,,0.0004566189632944351,0.0012550834587094254,0.016666666666666666,0.06450819672131147,0.001302390089831531,0.0007456198574786422,0.06686703096539162,0.043333333333333335
64,8,8,3,2,1.0,1000,1.2,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.001730461033372175,0.002653875849171373,0.12666666666666668,0.11531147540983606,0.002838819922036873,0.0024489035070011855,0.12375227686703097,0.11148148148148149
64,8,64,3,1,,1000,1.2,100,0.97,,,,,0.000733501077881544,0.0010384898294105555,0.013666666666666667,0.053540983606557374,0.0011304951714134488,0.00041070153355239153,0.055901639344262295,0.03481481481481481
