FNTotalDishonest,FNTotalDishonest_HL,FNTotalHonest,FNTotalHonest_HL,QPQ2HL0,QPQ2HL1,QPQ2TH0,QPQ2TH1,QPQHL,QPQTH,QPQversion,UtilityDishonest,UtilityDishonest_HL,UtilityHonest,UtilityHonest_HL,alpha,betafactor,clusters,numliars,playerperclusters,players,rounds
0.0154,0.0013333333333333333,0.003526984126984127,0.003947089947089947,,,,,500,0.9830359017899089,1,0.0007055316354417888,0.0002883104023097789,0.00026827254681427817,0.0002775124375664344,,1.05,8,1,64,64,5000
0.0,0.0,0.0005714285714285715,0.0006137566137566138,2000.0,2000.0,0.9896430423624055,0.9896430423624055,500,0.9830359017899089,2,0.00017301237408575733,0.0002883104023097789,0.00025796904852916195,0.0002556337772824021,1.0,1.05,8,1,8,64,5000
0.0148,0.0015555555555555555,0.00914920634920635,0.010253968253968253,,,,,500,0.9830359017899089,1,0.0006986962882266015,0.00017895803211052588,0.00030521827388044063,0.0003230387043269318,,1.05,8,1,64,64,5000
0.0,0.0,6.349206349206349e-06,0.0,2000.0,2000.0,0.9896430423624055,0.9896430423624055,500,0.9830359017899089,2,0.002501610992480635,0.00019087610283728966,0.00025767763763546515,0.00030182403690482394,1.0,1.05,8,1,8,64,5000
0.003,0.0,0.007123809523809524,0.007569664902998236,,,,,500,0.9830359017899089,1,0.00014918169358489326,0.00022695094277156474,0.0003143492904469739,0.00031779730381001836,,1.05,8,1,64,64,5000
0.0,0.0,1.5873015873015872e-05,1.4109347442680776e-05,2000.0,2000.0,0.9896430423624055,0.9896430423624055,500,0.9830359017899089,2,0.0005210687109884554,0.00022437107603932066,0.00025630974753031784,0.000260427788503128,1.0,1.05,8,1,8,64,5000
0.0002,0.0008888888888888889,0.006673015873015873,0.006518518518518518,,,,,500,0.9830359017899089,1,0.00019422006856423366,0.00027310336563931,0.000287786772658422,0.00028870911622541764,,1.05,8,1,64,64,5000
0.0,0.0,9.523809523809523e-06,0.0,2000.0,2000.0,0.9896430423624055,0.9896430423624055,500,0.9830359017899089,2,0.00019086795274700984,0.00026633964830303716,0.0002568058754607288,0.00025131625894530993,1.0,1.05,8,1,8,64,5000
0.003,0.0033333333333333335,0.006380952380952381,0.0069664902998236335,,,,,500,0.9830359017899089,1,0.0003712286898713714,0.0003916696351756771,0.00028239375947482974,0.00028776221295569626,,1.05,8,1,64,64,5000
0.0,0.0,0.0005587301587301587,0.0006137566137566138,2000.0,2000.0,0.9896430423624055,0.9896430423624055,500,0.9830359017899089,2,0.0001778628947041126,0.00017681875165650058,0.00024833609859450966,0.00024978611752265355,1.0,1.05,8,1,8,64,5000
0.0004,0.0017777777777777779,0.006368253968253968,0.00691005291005291,,,,,500,0.9830359017899089,1,0.00014186069909360416,0.00026183160821597766,0.00027864946697944324,0.00028012279395903957,,1.05,8,1,64,64,5000
0.0,0.0,0.0002,0.00020458553791887125,2000.0,2000.0,0.9896430423624055,0.9896430423624055,500,0.9830359017899089,2,0.0001453640473322108,0.0002560946316853307,0.00026553882988976244,0.0002668902663628497,1.0,1.05,8,1,8,64,5000
0.1138,0.0064444444444444445,0.005092063492063492,0.007061728395061729,,,,,500,0.9830359017899089,1,0.0006425246367825552,0.00028012520346156725,0.00028476270027245855,0.0002968314217028014,,1.05,8,1,64,64,5000
0.0,0.0,0.0,0.0,2000.0,2000.0,0.9896430423624055,0.9896430423624055,500,0.9830359017899089,2,0.0013418738927232913,0.00024253604607988105,0.00026130105996098146,0.00028244137742373357,1.0,1.05,8,1,8,64,5000
