players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,FNTotalHonest_LL,FNTotalDishonest_LL,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
32,8,32,1,1,,2000,1.2,100,0.97,,,,,0.029816609478141503,0.02787290341150563,0.031171477079796266,0.22,,,0.029816609478141503,0.02787290341150563,0.031171477079796266,0.22
32,8,4,1,2,1.0,2000,1.2,100,0.97,266.0,0.9848857801796105,266.0,0.9848857801796105,0.02959819440664519,0.02777441847643914,0.046146010186757215,0.4884210526315789,0.016179966044142614,0.4884210526315789,0.02959819440664519,0.02777441847643914,0.046146010186757215,0.4884210526315789
32,8,32,1,1,,2000,1.2,100,0.97,,,,,0.029808444863202718,0.030759182438597116,0.02730050933786078,0.09421052631578947,,,0.029808444863202718,0.030759182438597116,0.02730050933786078,0.09421052631578947
32,8,4,1,2,1.0,2000,1.2,100,0.97,266.0,0.9848857801796105,266.0,0.9848857801796105,0.03003315220158916,0.03222083660536062,0.011935483870967743,0.05157894736842105,0.011782682512733447,0.05157894736842105,0.03003315220158916,0.03222083660536062,0.011935483870967743,0.05157894736842105
32,8,32,1,1,,2000,1.2,100,0.97,,,,,0.029819591170781045,0.028834099925229836,0.0332088285229202,0.2531578947368421,,,0.029819591170781045,0.028834099925229836,0.0332088285229202,0.2531578947368421
32,8,4,1,2,1.0,2000,1.2,100,0.97,266.0,0.9848857801796105,266.0,0.9848857801796105,0.030029691344590638,0.02457286041666556,0.014499151103565365,0.49315789473684213,0.013378607809847199,0.48526315789473684,0.030029691344590638,0.02457286041666556,0.014499151103565365,0.49315789473684213
32,8,32,1,1,,2000,1.2,100,0.97,,,,,0.029876768695978495,0.02566798837128204,0.03033955857385399,0.3036842105263158,,,0.029876768695978495,0.02566798837128204,0.03033955857385399,0.3036842105263158
32,8,4,1,2,1.0,2000,1.2,100,0.97,266.0,0.9848857801796105,266.0,0.9848857801796105,0.03024862399047325,0.020098646264589685,0.016502546689303906,0.608421052631579,0.016502546689303906,0.608421052631579,0.03024862399047325,0.020098646264589685,0.016502546689303906,0.608421052631579
32,8,32,1,1,,2000,1.2,100,0.97,,,,,0.029839040102602306,0.029145308080407502,0.0299660441426146,0.10105263157894737,,,0.029839040102602306,0.029145308080407502,0.0299660441426146,0.10105263157894737
32,8,4,1,2,1.0,2000,1.2,100,0.97,266.0,0.9848857801796105,266.0,0.9848857801796105,0.030078208585669126,0.029564589540311735,0.010203735144312394,0.21526315789473685,0.010203735144312394,0.21526315789473685,0.030078208585669126,0.029564589540311735,0.010203735144312394,0.21526315789473685
