players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.0003345219538936301,0.0007057421741220411,0.011031746031746031,0.004,0.0003428886221592097,0.0007841579712467123,0.011622574955908288,0.0044444444444444444
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00032010259353868246,0.00016819454691333679,0.0016984126984126984,0.0,0.00032116725565186326,0.00018688282990370755,0.0002998236331569665,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.00033024929349652956,0.0007077413966172425,0.011539682539682539,0.016,0.0003371122781734019,0.0007433974534981144,0.011922398589065256,0.017777777777777778
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00032275838294021575,0.001062643677838475,0.007,0.001,0.0003250997515209698,0.0011377333215217063,0.00763668430335097,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.00033569487952160945,0.00017364211996386992,0.014285714285714285,0.003,0.00034287791966698493,0.00016586468136110027,0.015291005291005291,0.0022222222222222222
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.000282095378988411,0.0002176530750363488,0.0017301587301587302,0.0,0.00028354458427209457,0.00021476574255274345,0.0018871252204585539,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.0003419656175202627,0.00016298662825881737,0.014,0.025,0.00034834795744991535,0.00016054416428514992,0.0145326278659612,0.02666666666666667
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002571586421370808,0.0001624004945617502,0.0009047619047619047,0.007,0.0002414391242300493,0.00016054416428514992,0.0,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.0003773023807910359,0.000215752880867757,0.013317460317460318,0.005,0.0003932660590820835,0.0002397254231863967,0.014268077601410935,0.0044444444444444444
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.000361808454772736,0.000215752880867757,0.0,0.0,0.00037608238548451255,0.0002397254231863967,0.0,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.00037553743696068737,0.0002186610956410997,0.01507936507936508,0.014,0.0003922605267942957,0.00019925913127461948,0.015291005291005291,0.015555555555555555
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003159139887062219,0.00021896893153889807,0.0,0.0,0.0003016104127003619,0.0001996011711610621,0.0,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.00035139221664266763,0.00015355693646552305,0.0116984126984127,0.013,0.0003422579139721941,0.0001706188182950256,0.011675485008818343,0.014444444444444444
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00026045003390034744,0.00013627238369769878,1.5873015873015872e-05,0.0,0.00025970349903957644,0.00015141375966410976,0.0,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.00031861595560402886,0.00025024981006827306,0.010603174603174604,0.005,0.0003219604678556822,0.00020681851592263705,0.010864197530864197,0.0044444444444444444
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00028285255981876187,0.00025024981006827306,6.349206349206349e-05,0.0,0.0002845800403994134,0.00020681851592263705,1.763668430335097e-05,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.00037247248688134535,0.00019876273034002756,0.014777777777777779,0.006,0.00038543071230607147,0.0002178620306151312,0.015731922398589067,0.006666666666666667
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00028240356136000376,0.00022072223409321412,4.761904761904762e-05,0.0,0.00028474608585640993,0.00024226147922978294,0.0,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.0003571489038883311,0.00016233301267246325,0.013492063492063493,0.001,0.00034079772485944693,0.00018037001408051473,0.013368606701940036,0.0011111111111111111
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002586121799143502,0.00016233301267246325,0.00044444444444444447,0.0,0.0002518154110879382,0.00018037001408051473,0.0004938271604938272,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.00033055024967634545,0.001003576276683972,0.012619047619047618,0.003,0.0003354114415855916,0.00018735569823519316,0.012804232804232804,0.0022222222222222222
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002777444668446782,0.0001612705280248672,1.5873015873015872e-05,0.0,0.00028298972261969903,0.00017100389939808384,0.0,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.00032783999492872395,0.00014177050923104228,0.010904761904761905,0.003,0.0003338785975207604,0.00015752278803449142,0.011710758377425044,0.0011111111111111111
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002957945095500623,0.00014177050923104228,0.0007936507936507937,0.0,0.00029708616652671213,0.00015752278803449142,0.0007936507936507937,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.0003134207075087337,0.00013304225533868107,0.012380952380952381,0.0,0.00032273143923530826,0.00014192541089037532,0.013386243386243387,0.0
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003011982748286052,0.00012041032074656321,0.013396825396825397,0.0,0.00030865316570207217,0.00012788992801024437,0.014744268077601411,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.0003119250578750389,0.0001508449800085172,0.007253968253968254,0.0,0.00031015648379994923,0.00016571677898422201,0.007107583774250441,0.0
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002908789197457794,0.0001508449800085172,0.0,0.0,0.0002819128234226088,0.00016571677898422201,0.0,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.00029846466938148185,0.00014240515126199982,0.009126984126984128,0.031,0.0002908686777104232,0.00011214001359345422,0.008677248677248678,0.03111111111111111
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002905205284431399,0.00014240515126199982,0.0,0.0,0.00027454314447571587,0.00011214001359345422,0.0,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.0003390338329461053,0.0009747782397813403,0.012238095238095239,0.05,0.0003461451618506577,0.0010664177034434529,0.012751322751322751,0.05555555555555555
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.00027065414353820015,5.631057839568721e-05,0.00038095238095238096,0.003,0.0002691798181162166,4.5898079681616015e-05,0.0002821869488536155,0.0011111111111111111
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.00028301295497617135,0.00018603726023116928,0.014555555555555556,0.018,0.00028650988207211517,0.0001924017230012925,0.01507936507936508,0.011111111111111112
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.000302655717021017,0.0014393086691042143,0.014825396825396825,0.0,0.00029729516036678684,0.001584925510638009,0.015731922398589067,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.00034212694966901416,0.0002230122829070681,0.01126984126984127,0.021,0.00030047800352505185,0.00015877009505778245,0.010776014109347443,0.023333333333333334
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0003045928808481836,0.0002230122829070681,0.011158730158730158,0.0,0.00030974356980760173,0.00015877009505778245,0.012292768959435625,0.0
64,8,64,1,1,,1000,1.05,100,0.97,,,,,0.0003083103400399466,9.161806226363522e-05,0.01034920634920635,0.043,0.000303180572713517,0.00010179784695959469,0.01091710758377425,0.04555555555555556
64,8,8,1,2,1.0,1000,1.05,100,0.97,400.0,0.981636715130498,400.0,0.981636715130498,0.0002641327279762102,0.0005224455383632158,0.001380952380952381,0.003,0.00025299401367877825,0.0005804950426257954,0.0012345679012345679,0.0033333333333333335
