FNTotalDishonest,FNTotalDishonest_HL,FNTotalHonest,FNTotalHonest_HL,QPQ2HL0,QPQ2HL1,QPQ2TH0,QPQ2TH1,QPQHL,QPQTH,QPQversion,UtilityDishonest,UtilityDishonest_HL,UtilityHonest,UtilityHonest_HL,alpha,betafactor,clusters,numliars,playerperclusters,players,rounds
,,0.012234375,0.012291666666666666,,,,,100,0.97,1,,,0.00035917295981943486,0.00036393039425516724,,1.2,8,0,64,64,1000
,,0.00334375,0.0023263888888888887,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,,,0.00027406772169990726,0.00027385721441767943,1.0,1.2,8,0,8,64,1000
,,0.01190625,0.012395833333333333,,,,,100,0.97,1,,,0.0003643940984841532,0.00035961129805310484,,1.2,8,0,64,64,1000
,,4.6875e-05,0.0,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,,,0.00031920009448465535,0.0003261443885486949,1.0,1.2,8,0,8,64,1000
,,0.01109375,0.011267361111111112,,,,,100,0.97,1,,,0.00031573084566432894,0.0003202912545712516,,1.2,8,0,64,64,1000
,,1.5625e-05,1.736111111111111e-05,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,,,0.00030743712910789324,0.0002819200798228845,1.0,1.2,8,0,8,64,1000
,,0.0135625,0.013975694444444445,,,,,100,0.97,1,,,0.0003116974582812399,0.0003209791523179301,,1.2,8,0,64,64,1000
,,4.6875e-05,3.472222222222222e-05,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,,,0.0002554200573640111,0.00025885103848703733,1.0,1.2,8,0,8,64,1000
,,0.010125,0.0096875,,,,,100,0.97,1,,,0.00028413463308290534,0.00028718268352544,,1.2,8,0,64,64,1000
,,0.001859375,0.002013888888888889,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,,,0.00025876412800942964,0.0002588315580616638,1.0,1.2,8,0,8,64,1000
,,0.012578125,0.0134375,,,,,100,0.97,1,,,0.00032460098376521494,0.0003326679233794024,,1.2,8,0,64,64,1000
,,0.000296875,0.0003298611111111111,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,,,0.00027512542795678696,0.00027814154669850947,1.0,1.2,8,0,8,64,1000
,,0.010171875,0.010659722222222221,,,,,100,0.97,1,,,0.00039169170196238156,0.00039163438583243834,,1.2,8,0,64,64,1000
,,0.0004375,0.0,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,,,0.0003061570517658314,0.0003135514544172159,1.0,1.2,8,0,8,64,1000
,,0.009359375,0.00890625,,,,,100,0.97,1,,,0.0002715167212499923,0.0002778186526872067,,1.2,8,0,64,64,1000
,,4.6875e-05,5.208333333333334e-05,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,,,0.0002836392186786361,0.0002909683197146931,1.0,1.2,8,0,8,64,1000
,,0.0141875,0.015208333333333334,,,,,100,0.97,1,,,0.0003587789970524928,0.00037053999968813053,,1.2,8,0,64,64,1000
,,0.0116875,0.012986111111111111,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,,,0.00033115997146541796,0.00033994945615335866,1.0,1.2,8,0,8,64,1000
,,0.011625,0.011788194444444445,,,,,100,0.97,1,,,0.0004055295623037453,0.0004103302839360433,,1.2,8,0,64,64,1000
,,0.00059375,0.0,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,,,0.0003117217490281832,0.00031805849771441734,1.0,1.2,8,0,8,64,1000
,,0.012265625,0.013020833333333334,,,,,100,0.97,1,,,0.00030719283302591607,0.0003118038289509463,,1.2,8,0,64,64,1000
,,0.000328125,0.00036458333333333335,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,,,0.00030441183375069027,0.00029727124085309137,1.0,1.2,8,0,8,64,1000
,,0.010140625,0.010833333333333334,,,,,100,0.97,1,,,0.00027550436345501195,0.0002813420420519215,,1.2,8,0,64,64,1000
,,0.000296875,8.680555555555556e-05,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,,,0.00026592377763107265,0.0002697972231794147,1.0,1.2,8,0,8,64,1000
,,0.01184375,0.012274305555555556,,,,,100,0.97,1,,,0.0003615301000320822,0.00037112831491567066,,1.2,8,0,64,64,1000
,,7.8125e-05,0.0,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,,,0.0002470220574724527,0.0002467111368378204,1.0,1.2,8,0,8,64,1000
,,0.008828125,0.008489583333333333,,,,,100,0.97,1,,,0.00029064373955509977,0.0002780109562298229,,1.2,8,0,64,64,1000
,,4.6875e-05,0.0,400.0,400.0,0.981636715130498,0.981636715130498,100,0.97,2,,,0.00026605876597044555,0.0002670945271723674,1.0,1.2,8,0,8,64,1000
